Stereotype,Shannon Entropy,Gini Coefficient,Simpson Index
abstract,0.0,0.0,0.0
category,3.499672566897349,0.7634779750164365,0.14766190006574623
collective,1.8943868851866865,0.9076923076923077,0.483265306122449
datatype,2.446439336014845,0.882051282051282,0.2
enumeration,1.5651407075748223,0.9394871794871795,0.4208
event,3.5702196375491413,0.7635697635697636,0.09824590993422162
historicalRole,0.0,0.0,0.0
historicalRoleMixin,0.0,0.0,0.0
kind,2.570497692065842,0.8145733738954078,0.3838775575345527
mixin,2.045470315558653,0.9177978883861236,0.35164359861591693
mode,2.4538070770250164,0.8707553707553708,0.35320032870708545
phase,1.2878367859822908,0.941418678644956,0.6403644307102138
phaseMixin,0.0,0.0,0.0
quality,1.6691803310959508,0.9349112426035503,0.37278106508875736
quantity,1.6668755695267625,0.9355089355089355,0.4178145087235997
relator,1.4599591549214872,0.906019470725353,0.660755526323315
role,1.560603184156212,0.918427823618135,0.5574028088744148
roleMixin,2.2265690655309043,0.8819913030439346,0.4238398139598508
situation,2.4404040090647574,0.8808446455505279,0.19723183391003463
subkind,1.769203375939716,0.9054986562068715,0.5538060832060464
type,2.257070707712535,0.9042612064194798,0.2645308213860566
none_c,2.342769281503445,0.9008895866038723,0.24564764681382759
other_c,3.0790940831649825,0.827106227106227,0.13387755102040813
bringsAbout,0.0,0.9743589743589743,1.0
characterization,2.4678229415093234,0.8674242424242424,0.34833419421487605
comparative,0.0,0.9743589743589743,1.0
componentOf,2.1930133932619484,0.8968105065666041,0.35644705532421184
creation,0.0,0.0,0.0
derivation,2.014990008538499,0.9161818573583279,0.36374549819927976
externalDependence,1.3709505901265835,0.9435897435897436,0.44000000000000006
historicalDependence,0.0,0.9743589743589743,1.0
instantiation,0.0,0.9743589743589743,1.0
manifestation,0.0,0.9743589743589743,1.0
material,2.289867576145217,0.8849441157133465,0.33450443786982254
mediation,1.4350119069624323,0.9268982383736483,0.619595949724703
memberOf,1.0605583458101335,0.9399158055874474,0.7386945867676543
participation,0.8366407390557772,0.9606837606837607,0.6088888888888888
participational,0.0,0.0,0.0
subCollectionOf,1.5288018087545379,0.941970310391363,0.4182825484764543
subQuantityOf,0.9182958311690995,0.9572649572649573,0.5555555555555556
termination,0.0,0.0,0.0
triggers,0.0,0.9743589743589743,1.0
none_r,4.561838292137799,0.5290075004360718,0.054031190707575553
other_r,2.9583300865036857,0.8487872487872488,0.17640613586559534
