Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none_c,other_c,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,formal,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none_r,other_r
mode,0.0,1.0250280187360958,0.5702857518299106,0.306439646628083,0.2654726549775284,0.8011155153550703,0.0,0.0,0.9384841364849745,0.6265878994786942,1.6932039978125475,0.49795197244160333,0.0,0.12812395682272476,0.4004832490874697,1.0121707139418854,1.0380803151447229,0.0,0.1263138104333775,1.076536437543372,0.655498041922404,0.5181493437676004,1.0620155799867992,0.0,0.9514416513165491,0.11924692639624493,0.0,0.0,0.4243077870265974,0.0,0.6555811069684269,0.0,0.01494018840416625,0.01494018840416625,0.6651668346923442,0.9367391701320025,0.0,0.1335122730648422,0.0,0.0,0.0,0.0,0.01494018840416625,1.3971942141284013,1.0493669079772898
phase,0.0,0.6025833897901168,0.2556618139216573,0.11650857644571341,0.1382922045943323,0.3841461570998039,0.0,0.0,0.546062019369979,0.41186798303901073,0.49795197244160333,0.9627473303381335,0.0,0.08932957626396207,0.3297988932314841,0.5801936644028662,0.6946208263600973,0.0,0.10309195737482756,0.6555061728239904,0.29654969656032587,0.2244392008620072,0.6243794225073205,0.0,0.3925295398490884,0.006827891005041678,0.0,0.0,0.4156045987673028,0.0,0.4456430923445245,0.0,0.006827891005041678,0.006827891005041678,0.5344722930612824,0.5281033285412781,0.0,0.013865288878485926,0.0,0.0,0.0,0.0,0.006827891005041678,0.7581840458989405,0.6447121439289952
phaseMixin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quality,0.0,0.26632770492744984,0.1113108777446319,0.08162439650033618,0.12584843036893617,0.21412266071445457,0.0,0.0,0.17404875851021132,0.21826159544077586,0.12812395682272476,0.08932957626396207,0.0,0.4728646678699162,0.12818121920555864,0.22262823882692861,0.22686755408047837,0.0,0.1593522818350792,0.22507381926646997,0.21162572862500123,0.025018310000104516,0.2825686171678006,0.0,0.3173142200015908,0.002812969596757864,0.0,0.0,0.03235996407753852,0.0,0.14685688700411637,0.0,0.1192469263962445,0.1192469263962445,0.07406400337649804,0.21864383031171872,0.0,0.12138505425743398,0.0,0.0,0.0,0.0,0.1192469263962445,0.43731865861043195,0.23378365643126714
quantity,0.0,0.3809867522643225,0.26608423044556734,0.2046942201155975,0.24228238716842315,0.19192533335414774,0.0,0.0,0.3270599407821266,0.38365818057063306,0.4004832490874697,0.3297988932314841,0.0,0.12818121920555864,0.5537526154099185,0.33435834767324213,0.4336979685605799,0.0,0.12696633478085448,0.35014459095801115,0.21652499863725627,0.031783410554505495,0.2827281381321869,0.0,0.4692439778200643,0.08370091713676052,0.0,0.0,0.2739237880774548,0.0,0.21432821547323305,0.0,0.003567226176869387,0.003567226176869387,0.33367018912787483,0.3970499135727258,0.0,0.007236730355427559,0.0,0.0,0.0,0.0,0.003567226176869387,0.5182066061504343,0.5047899870795486
relator,0.0,1.0827034181841786,0.5948520443430907,0.28618372490539296,0.28030363827501154,0.8134766644013056,0.0,0.0,1.2901956411139313,0.6157396736623506,1.0121707139418854,0.5801936644028662,0.0,0.22262823882692861,0.33435834767324213,2.2716081770692957,1.2627993112692417,0.0,0.2600454115522549,1.255680848067391,0.6039408546540918,0.4513179054968636,1.254937154817721,0.0,0.9418351863695442,0.08370091713676055,0.0,0.0,0.7418356633230918,0.0,0.913612098650505,0.0,0.061571526948162036,0.061571526948162036,0.942417103423856,1.385452294482765,0.0,0.13118098327846794,0.0,0.0,0.0,0.0,0.061571526948162036,1.6981681809643736,1.24077390854425
role,0.0,1.1814799473685986,0.6504497778242944,0.32176135721322874,0.28454295352856124,0.888348893934513,0.0,0.0,1.4339746439252181,0.7494712747812275,1.0380803151447229,0.6946208263600973,0.0,0.22686755408047837,0.4336979685605799,1.2627993112692417,2.3062305493898454,0.0,0.2358383553967769,1.234402730402472,0.7148181976860947,0.5493507414316139,1.1677299708263176,0.0,0.8971118732927238,0.11924692639624478,0.0,0.0,0.6832366269360742,0.0,0.8060504339331176,0.0,0.028850468715630115,0.028850468715630115,1.0491627104763188,1.1615845708819257,0.0,0.05916532782056445,0.0,0.0,0.0,0.0,0.028850468715630115,1.8394285810633764,1.2905878093982996
roleMixin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
situation,0.0,0.25514279455842276,0.06204696533617225,0.08126437127865652,0.08162439650033618,0.5359610497090692,0.0,0.0,0.1812446503638957,0.11855296833017104,0.1263138104333775,0.10309195737482756,0.0,0.1593522818350792,0.12696633478085448,0.2600454115522549,0.2358383553967769,0.0,0.5849236780394395,0.19610282142600055,0.13707732016962831,0.03878069111097053,0.4435902556676941,0.0,0.2883545800786171,0.004344345914126635,0.0,0.0,0.1078544878082275,0.0,0.1313640743925268,0.0,0.0702842980658743,0.0702842980658743,0.16399362335742262,0.19924230457295394,0.0,0.0739538022444325,0.0,0.0,0.0,0.0,0.0702842980658743,0.5359610497090694,0.36895450454129686
subkind,0.0,1.1696576362135744,0.5903597631275337,0.3653804318043621,0.25332142163483884,0.9493935107610719,0.0,0.0,1.3212493691578584,0.5658345830416515,1.076536437543372,0.6555061728239904,0.0,0.22507381926646997,0.35014459095801115,1.255680848067391,1.234402730402472,0.0,0.19610282142600055,2.265340986391125,0.633678777474716,0.5218777975037786,1.2842159733990341,0.0,0.7938430628927464,0.1192469263962447,0.0,0.0,0.5709947102197319,0.0,0.7372964165796804,0.0,0.1192469263962447,0.1192469263962447,0.938335157986574,1.129407779000917,0.0,0.14956178550117916,0.0,0.0,0.0,0.0,0.1192469263962447,1.7274469995456865,1.3055987363850472
type,0.0,0.6717433894464844,0.39652335461416693,0.17262332942911268,0.13563705109725369,0.5366087820185056,0.0,0.0,0.47234305719977515,0.5417342106100942,0.655498041922404,0.29654969656032587,0.0,0.21162572862500123,0.21652499863725627,0.6039408546540918,0.7148181976860947,0.0,0.13707732016962831,0.633678777474716,0.8984360640742763,0.3409208499593791,0.6725940041126761,0.0,0.4975602281213756,0.1192469263962449,0.0,0.0,0.2215576455975422,0.0,0.3959138320969934,0.0,0.08370091713676053,0.08370091713676053,0.4560715439922943,0.512754690607791,0.0,0.08899910720320853,0.0,0.0,0.0,0.0,0.08370091713676053,0.7783814172249374,0.6103924243052569
none_c,0.0,0.41243364404976707,0.11920471014825063,0.03878069111097053,0.025018310000104516,0.6886566852491852,0.0,0.0,0.44579440806836224,0.2157264297442945,0.5181493437676004,0.2244392008620072,0.0,0.025018310000104516,0.031783410554505495,0.4513179054968636,0.5493507414316139,0.0,0.03878069111097053,0.5218777975037786,0.3409208499593791,0.9339820733337607,0.6149186046645932,0.0,0.31227437368710126,0.005973031802017484,0.0,0.0,0.2215576455975422,0.0,0.29160709410491464,0.0,0.005973031802017484,0.005973031802017484,0.3925902508626689,0.39079330121012174,0.0,0.012126081071489991,0.0,0.0,0.0,0.0,0.005973031802017484,0.8273440455553076,0.47658780091363695
other_c,0.0,1.2248144329493733,0.49685376540960746,0.2635222082047405,0.23242201669984347,1.1293088022993825,0.0,0.0,1.2190306003222195,0.4784467975034959,1.0620155799867992,0.6243794225073205,0.0,0.2825686171678006,0.2827281381321869,1.254937154817721,1.1677299708263176,0.0,0.4435902556676941,1.2842159733990341,0.6725940041126761,0.6149186046645932,2.2494057646079546,0.0,0.9921391566537687,0.026876132354869395,0.0,0.0,0.6518307160693576,0.0,0.8558636769296795,0.0,0.11924692639624476,0.11924692639624476,0.890862850108459,1.0645099288873767,0.0,0.18885638272655061,0.0,0.0,0.0,0.0,0.11924692639624476,1.853695814800454,1.255892414805007
bringsAbout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
characterization,0.0,0.8753468057663839,0.46486331923739616,0.25280857081913266,0.28176821074210645,0.6246010642435871,0.0,0.0,0.88202433222283,0.572956823669744,0.9514416513165491,0.3925295398490884,0.0,0.3173142200015908,0.4692439778200643,0.9418351863695442,0.8971118732927238,0.0,0.2883545800786171,0.7938430628927464,0.4975602281213756,0.31227437368710126,0.9921391566537687,0.0,1.5522355559605487,0.07028429806587504,0.0,0.0,0.5490758646875277,0.0,0.7405186221955584,0.0,0.11924692639624523,0.11924692639624523,0.659444568223184,1.1402320318911778,0.0,0.23781901105692071,0.0,0.0,0.0,0.0,0.11924692639624523,1.256225772276402,1.2776085352624151
comparative,0.0,0.1192469263962447,0.11924692639624485,0.0702842980658743,0.002812969596757864,0.013774285563232444,0.0,0.0,0.049929817339890326,0.11924692639624455,0.11924692639624493,0.006827891005041678,0.0,0.002812969596757864,0.08370091713676052,0.08370091713676055,0.11924692639624478,0.0,0.004344345914126635,0.1192469263962447,0.1192469263962449,0.005973031802017484,0.026876132354869395,0.0,0.07028429806587504,0.11924692639624487,0.0,0.0,0.0077122396090133355,0.0,0.009578070151159024,0.0,0.0006748417355691497,0.0006748417355691497,0.07028429806587443,0.08370091713676059,0.0,0.0013679268214664558,0.0,0.0,0.0,0.0,0.0006748417355691497,0.11924692639624498,0.11924692639624478
componentOf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
creation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
derivation,0.0,0.5052761885496421,0.3238220689356632,0.06359570743103042,0.1410423837404493,0.29441975900348577,0.0,0.0,0.6975768829458948,0.28586891186139923,0.4243077870265974,0.4156045987673028,0.0,0.03235996407753852,0.2739237880774548,0.7418356633230918,0.6832366269360742,0.0,0.1078544878082275,0.5709947102197319,0.2215576455975422,0.2215576455975422,0.6518307160693576,0.0,0.5490758646875277,0.0077122396090133355,0.0,0.0,1.0174909662812537,0.0,0.6425205570850842,0.0,0.0077122396090133355,0.0077122396090133355,0.8129276818420602,0.7255420890612219,0.0,0.015665583172539632,0.0,0.0,0.0,0.0,0.0077122396090133355,0.777381672582576,0.8504844211134814
externalDependence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formal,0.0,0.6988214688296372,0.5191422586782724,0.18787408689516916,0.14685688700411637,0.3955360922866197,0.0,0.0,0.7645887589607633,0.5080223397457805,0.6555811069684269,0.4456430923445245,0.0,0.14685688700411637,0.21432821547323305,0.913612098650505,0.8060504339331176,0.0,0.1313640743925268,0.7372964165796804,0.3959138320969934,0.29160709410491464,0.8558636769296795,0.0,0.7405186221955584,0.009578070151159024,0.0,0.0,0.6425205570850842,0.0,1.2973197936137177,0.0,0.009578070151159024,0.009578070151159024,0.6094472070912511,0.9585903184656658,0.0,0.1281501548118345,0.0,0.0,0.0,0.0,0.009578070151159024,0.9016098438062166,0.8947759696147243
historicalDependence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
instantiation,0.0,0.1192469263962447,0.009578070151158954,0.004344345914126635,0.002812969596757864,0.11924692639624497,0.0,0.0,0.03589231783433508,0.006827891005041664,0.01494018840416625,0.006827891005041678,0.0,0.1192469263962445,0.003567226176869387,0.061571526948162036,0.028850468715630115,0.0,0.0702842980658743,0.1192469263962447,0.08370091713676053,0.005973031802017484,0.11924692639624476,0.0,0.11924692639624523,0.0006748417355691497,0.0,0.0,0.0077122396090133355,0.0,0.009578070151159024,0.0,0.11924692639624487,0.11924692639624487,0.017444237500925372,0.06157152694816208,0.0,0.11924692639624446,0.0,0.0,0.0,0.0,0.11924692639624487,0.11924692639624498,0.11924692639624478
manifestation,0.0,0.1192469263962447,0.009578070151158954,0.004344345914126635,0.002812969596757864,0.11924692639624497,0.0,0.0,0.03589231783433508,0.006827891005041664,0.01494018840416625,0.006827891005041678,0.0,0.1192469263962445,0.003567226176869387,0.061571526948162036,0.028850468715630115,0.0,0.0702842980658743,0.1192469263962447,0.08370091713676053,0.005973031802017484,0.11924692639624476,0.0,0.11924692639624523,0.0006748417355691497,0.0,0.0,0.0077122396090133355,0.0,0.009578070151159024,0.0,0.11924692639624487,0.11924692639624487,0.017444237500925372,0.06157152694816208,0.0,0.11924692639624446,0.0,0.0,0.0,0.0,0.11924692639624487,0.11924692639624498,0.11924692639624478
material,0.0,0.8364497466223302,0.40958777060523066,0.1432320216917023,0.22164681315624218,0.6298625754393654,0.0,0.0,1.1360093492317054,0.46338027454231373,0.6651668346923442,0.5344722930612824,0.0,0.07406400337649804,0.33367018912787483,0.942417103423856,1.0491627104763188,0.0,0.16399362335742262,0.938335157986574,0.4560715439922943,0.3925902508626689,0.890862850108459,0.0,0.659444568223184,0.07028429806587443,0.0,0.0,0.8129276818420602,0.0,0.6094472070912511,0.0,0.017444237500925372,0.017444237500925372,1.6249407077467735,0.9605133166362085,0.0,0.03556378467361687,0.0,0.0,0.0,0.0,0.017444237500925372,1.2426473770101585,1.043743200511424
mediation,0.0,1.0503466826139056,0.5718289603251998,0.23478831383243828,0.30968320861693593,0.603389882533611,0.0,0.0,1.1348553202037601,0.6038991950134198,0.9367391701320025,0.5281033285412781,0.0,0.21864383031171872,0.3970499135727258,1.385452294482765,1.1615845708819257,0.0,0.19924230457295394,1.129407779000917,0.512754690607791,0.39079330121012174,1.0645099288873767,0.0,1.1402320318911778,0.08370091713676059,0.0,0.0,0.7255420890612219,0.0,0.9585903184656658,0.0,0.06157152694816208,0.06157152694816208,0.9605133166362085,1.9099296622573176,0.0,0.1311809832784675,0.0,0.0,0.0,0.0,0.06157152694816208,1.372035675411879,1.2428091532055165
memberOf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
participation,0.0,0.16850190200056625,0.058833045755479874,0.008815262611938254,0.005705354038058469,0.20227300179743612,0.0,0.0,0.0739646880696959,0.01386528887848594,0.1335122730648422,0.013865288878485926,0.0,0.12138505425743398,0.007236730355427559,0.13118098327846794,0.05916532782056445,0.0,0.0739538022444325,0.14956178550117916,0.08899910720320853,0.012126081071489991,0.18885638272655061,0.0,0.23781901105692071,0.0013679268214664558,0.0,0.0,0.015665583172539632,0.0,0.1281501548118345,0.0,0.11924692639624446,0.11924692639624446,0.03556378467361687,0.1311809832784675,0.0,0.2378190110569206,0.0,0.0,0.0,0.0,0.11924692639624446,0.16850190200056614,0.23781901105692071
participational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subCollectionOf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
subQuantityOf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
termination,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triggers,0.0,0.1192469263962447,0.009578070151158954,0.004344345914126635,0.002812969596757864,0.11924692639624497,0.0,0.0,0.03589231783433508,0.006827891005041664,0.01494018840416625,0.006827891005041678,0.0,0.1192469263962445,0.003567226176869387,0.061571526948162036,0.028850468715630115,0.0,0.0702842980658743,0.1192469263962447,0.08370091713676053,0.005973031802017484,0.11924692639624476,0.0,0.11924692639624523,0.0006748417355691497,0.0,0.0,0.0077122396090133355,0.0,0.009578070151159024,0.0,0.11924692639624487,0.11924692639624487,0.017444237500925372,0.06157152694816208,0.0,0.11924692639624446,0.0,0.0,0.0,0.0,0.11924692639624487,0.11924692639624498,0.11924692639624478
none_r,0.0,1.581302807804246,0.6749171691784246,0.43109793139323055,0.33245554029459307,1.4339056103333259,0.0,0.0,1.7619617925922268,0.785017284040712,1.3971942141284013,0.7581840458989405,0.0,0.43731865861043195,0.5182066061504343,1.6981681809643736,1.8394285810633764,0.0,0.5359610497090694,1.7274469995456865,0.7783814172249374,0.8273440455553076,1.853695814800454,0.0,1.256225772276402,0.11924692639624498,0.0,0.0,0.777381672582576,0.0,0.9016098438062166,0.0,0.11924692639624498,0.11924692639624498,1.2426473770101585,1.372035675411879,0.0,0.16850190200056614,0.0,0.0,0.0,0.0,0.11924692639624498,3.0545756407652385,1.7125400600225453
other_r,0.0,1.088362526124638,0.796000098287792,0.4045005138007812,0.3528100210205774,0.9782862473758164,0.0,0.0,1.389076157761958,0.6225827537403966,1.0493669079772898,0.6447121439289952,0.0,0.23378365643126714,0.5047899870795486,1.24077390854425,1.2905878093982996,0.0,0.36895450454129686,1.3055987363850472,0.6103924243052569,0.47658780091363695,1.255892414805007,0.0,1.2776085352624151,0.11924692639624478,0.0,0.0,0.8504844211134814,0.0,0.8947759696147243,0.0,0.11924692639624478,0.11924692639624478,1.043743200511424,1.2428091532055165,0.0,0.23781901105692071,0.0,0.0,0.0,0.0,0.11924692639624478,1.7125400600225453,2.2504340468679835
