Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,2,0.015037593984962405,2,0.015037593984962405,0.0001248829222603809,0.0013131976362442547
category,611,4.593984962406015,95,0.7142857142857143,0.03815173275054636,0.0623768877216021
collective,134,1.0075187969924813,36,0.2706766917293233,0.00836715579144552,0.023637557452396585
datatype,90,0.6766917293233082,28,0.21052631578947367,0.00561973150171714,0.018384766907419567
enumeration,75,0.5639097744360902,10,0.07518796992481203,0.004683109584764283,0.006565988181221274
event,591,4.443609022556391,62,0.46616541353383456,0.03690290352794255,0.040709126723571895
historicalRole,51,0.38345864661654133,9,0.06766917293233082,0.0031845145176397126,0.005909389363099146
historicalRoleMixin,18,0.13533834586466165,6,0.045112781954887216,0.001123946300343428,0.003939592908732764
kind,1630,12.25563909774436,111,0.8345864661654135,0.10177958164221043,0.07288246881155613
mixin,87,0.6541353383458647,24,0.18045112781954886,0.005432407118326569,0.015758371634931056
mode,575,4.323308270676692,65,0.48872180451127817,0.035903840149859506,0.04267892317793828
phase,357,2.6842105263157894,45,0.3383458646616541,0.02229160162347799,0.02954694681549573
phaseMixin,20,0.15037593984962405,8,0.06015037593984962,0.001248829222603809,0.005252790544977019
quality,266,2.0,51,0.38345864661654133,0.01660942866063066,0.0334865397242285
quantity,46,0.3458646616541353,13,0.09774436090225563,0.0028723072119887605,0.008535784635587657
relator,1279,9.61654135338346,101,0.7593984962406015,0.07986262878551358,0.06631648063033486
role,1892,14.225563909774436,92,0.6917293233082706,0.11813924445832033,0.060407091267235716
roleMixin,622,4.676691729323308,62,0.46616541353383456,0.038838588822978456,0.040709126723571895
situation,103,0.7744360902255639,24,0.18045112781954886,0.0064314704964096156,0.015758371634931056
subkind,2103,15.81203007518797,98,0.7368421052631579,0.13131439275679052,0.06434668417596848
type,268,2.0150375939849625,33,0.24812030075187969,0.01673431158289104,0.021667760998030205
bringsAbout,39,0.2932330827067669,15,0.11278195488721804,0.002435216984077427,0.00984898227183191
characterization,625,4.6992481203007515,78,0.5864661654135338,0.03902591320636903,0.05121470781352593
comparative,38,0.2857142857142857,7,0.05263157894736842,0.002372775522947237,0.004596191726854892
componentOf,554,4.165413533834586,47,0.3533834586466165,0.03459256946612551,0.030860144451739988
creation,107,0.8045112781954887,25,0.18796992481203006,0.006681236340930378,0.016414970453053186
derivation,220,1.6541353383458646,40,0.3007518796992481,0.013737121448641898,0.026263952724885097
externalDependence,123,0.924812030075188,28,0.21052631578947367,0.007680299719013425,0.018384766907419567
historicalDependence,58,0.43609022556390975,22,0.16541353383458646,0.003621604745551046,0.014445173998686802
instantiation,97,0.7293233082706767,22,0.16541353383458646,0.0060568217296284735,0.014445173998686802
manifestation,71,0.5338345864661654,20,0.15037593984962405,0.004433343740243522,0.013131976362442548
material,661,4.969924812030075,58,0.43609022556390975,0.041273805807055884,0.03808273145108339
mediation,2015,15.150375939849624,84,0.631578947368421,0.12581954417733374,0.0551543007222587
memberOf,204,1.5338345864661653,32,0.24060150375939848,0.01273805807055885,0.021011162179908074
participation,264,1.9849624060150375,37,0.2781954887218045,0.016484545738370278,0.024294156270518712
participational,18,0.13533834586466165,5,0.03759398496240601,0.001123946300343428,0.003282994090610637
subCollectionOf,27,0.20300751879699247,6,0.045112781954887216,0.001685919450515142,0.003939592908732764
subQuantityOf,14,0.10526315789473684,4,0.03007518796992481,0.0008741804558226663,0.0026263952724885093
termination,39,0.2932330827067669,6,0.045112781954887216,0.002435216984077427,0.003939592908732764
triggers,21,0.15789473684210525,12,0.09022556390977443,0.0013112706837339993,0.007879185817465528
