Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
bringsAbout,0.0033370411568409346,0.03125,0.031427668441716294,13,Q3
characterization,0.05116796440489433,0.3125,0.31666134999608103,5,Q1
comparative,0.0,0.0,0.0,19,Q3
componentOf,0.04560622914349277,0.3125,0.3158103515350451,6,Q1
creation,0.0,0.0,0.0,19,Q3
derivation,0.02335928809788654,0.1875,0.18894948092133004,7,Q1
externalDependence,0.008898776418242492,0.0625,0.0631303272741546,10,Q1
historicalDependence,0.0055617352614015575,0.03125,0.03174106802106567,12,Q3
instantiation,0.002224694104560623,0.03125,0.03132908814279258,15,Q3
manifestation,0.0033370411568409346,0.03125,0.031427668441716294,13,Q3
material,0.054505005561735265,0.375,0.3789403589369768,3,Q1
mediation,0.09566184649610679,0.46875,0.4784116965282566,2,Q1
memberOf,0.011123470522803115,0.1875,0.18782966112004693,8,Q1
participation,0.01668520578420467,0.0625,0.06468884055276658,9,Q1
participational,0.0,0.0,0.0,19,Q3
subCollectionOf,0.00778642936596218,0.0625,0.06298316030711001,11,Q1
subQuantityOf,0.0,0.0,0.0,19,Q3
termination,0.0,0.0,0.0,19,Q3
triggers,0.002224694104560623,0.03125,0.03132908814279258,15,Q3
none,0.5761957730812013,0.84375,1.0217218953397462,1,Q1
other,0.09232480533926585,0.34375,0.35593248261564064,4,Q1
