Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('abstract', 'category')",0.011494252873563218,0.022727272727272728
"('abstract', 'collective')",0.0,0.0
"('abstract', 'datatype')",0.0,0.0
"('abstract', 'enumeration')",0.0,0.0
"('abstract', 'event')",0.018518518518518517,0.03636363636363636
"('abstract', 'historicalRole')",0.0,0.0
"('abstract', 'historicalRoleMixin')",0.0,0.0
"('abstract', 'kind')",0.0,0.0
"('abstract', 'mixin')",0.0,0.0
"('abstract', 'mode')",0.01694915254237288,0.03333333333333333
"('abstract', 'phase')",0.0,0.0
"('abstract', 'phaseMixin')",0.0,0.0
"('abstract', 'quality')",0.022727272727272728,0.044444444444444446
"('abstract', 'quantity')",0.0,0.0
"('abstract', 'relator')",0.0,0.0
"('abstract', 'role')",0.0,0.0
"('abstract', 'roleMixin')",0.0,0.0
"('abstract', 'situation')",0.047619047619047616,0.09090909090909091
"('abstract', 'subkind')",0.0,0.0
"('abstract', 'type')",0.037037037037037035,0.07142857142857142
"('abstract', 'bringsAbout')",0.0,0.0
"('abstract', 'characterization')",0.014492753623188406,0.02857142857142857
"('abstract', 'comparative')",0.0,0.0
"('abstract', 'componentOf')",0.0,0.0
"('abstract', 'creation')",0.05263157894736842,0.1
"('abstract', 'derivation')",0.0,0.0
"('abstract', 'externalDependence')",0.0,0.0
"('abstract', 'formal')",0.0,0.0
"('abstract', 'historicalDependence')",0.0,0.0
"('abstract', 'instantiation')",0.05555555555555555,0.10526315789473684
"('abstract', 'manifestation')",0.07692307692307693,0.14285714285714285
"('abstract', 'material')",0.018518518518518517,0.03636363636363636
"('abstract', 'mediation')",0.0,0.0
"('abstract', 'memberOf')",0.0,0.0
"('abstract', 'participation')",0.03333333333333333,0.06451612903225806
"('abstract', 'participational')",0.0,0.0
"('abstract', 'subCollectionOf')",0.0,0.0
"('abstract', 'subQuantityOf')",0.0,0.0
"('abstract', 'termination')",0.0,0.0
"('abstract', 'triggers')",0.0,0.0
"('category', 'collective')",0.29473684210526313,0.45528455284552843
"('category', 'datatype')",0.2391304347826087,0.38596491228070173
"('category', 'enumeration')",0.054945054945054944,0.10416666666666667
"('category', 'event')",0.41,0.5815602836879432
