Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,1,0.008130081300813009,1,0.008130081300813009,6.439979392065946e-05,0.0007199424046076314
category,585,4.7560975609756095,87,0.7073170731707317,0.03767387944358578,0.06263498920086392
collective,134,1.089430894308943,36,0.2926829268292683,0.008629572385368366,0.02591792656587473
datatype,89,0.7235772357723578,27,0.21951219512195122,0.005731581658938691,0.019438444924406047
enumeration,74,0.6016260162601627,9,0.07317073170731707,0.0047655847501288,0.0064794816414686825
event,492,4.0,54,0.43902439024390244,0.03168469860896445,0.038876889848812095
historicalRole,39,0.3170731707317073,5,0.04065040650406504,0.002511591962905719,0.003599712023038157
historicalRoleMixin,9,0.07317073170731707,3,0.024390243902439025,0.000579598145285935,0.0021598272138228943
kind,1590,12.926829268292684,103,0.8373983739837398,0.10239567233384853,0.07415406767458603
mixin,84,0.6829268292682927,22,0.17886178861788618,0.005409582689335394,0.01583873290136789
mode,545,4.430894308943089,59,0.4796747967479675,0.0350978876867594,0.042476601871850254
phase,339,2.7560975609756095,42,0.34146341463414637,0.021831530139103553,0.03023758099352052
phaseMixin,20,0.16260162601626016,8,0.06504065040650407,0.001287995878413189,0.005759539236861051
quality,251,2.040650406504065,44,0.35772357723577236,0.016164348274085524,0.03167746580273578
quantity,44,0.35772357723577236,12,0.0975609756097561,0.002833590932509016,0.008639308855291577
relator,1248,10.146341463414634,92,0.7479674796747967,0.080370942812983,0.06623470122390208
role,1863,15.146341463414634,85,0.6910569105691057,0.11997681607418856,0.061195104391648665
roleMixin,579,4.7073170731707314,55,0.44715447154471544,0.037287480680061824,0.03959683225341973
situation,79,0.6422764227642277,21,0.17073170731707318,0.0050875837197320965,0.01511879049676026
subkind,2033,16.528455284552845,91,0.7398373983739838,0.13092478104070068,0.06551475881929446
type,219,1.7804878048780488,27,0.21951219512195122,0.01410355486862442,0.019438444924406047
bringsAbout,30,0.24390243902439024,12,0.0975609756097561,0.0019319938176197836,0.008639308855291577
characterization,562,4.569105691056911,69,0.5609756097560976,0.036192684183410616,0.04967602591792657
comparative,37,0.3008130081300813,6,0.04878048780487805,0.0023827923750644,0.004319654427645789
componentOf,551,4.479674796747967,45,0.36585365853658536,0.035484286450283356,0.032397408207343416
creation,75,0.6097560975609756,19,0.15447154471544716,0.004829984544049459,0.013678905687544997
derivation,219,1.7804878048780488,39,0.3170731707317073,0.01410355486862442,0.028077753779697623
externalDependence,91,0.7398373983739838,23,0.18699186991869918,0.00586038124678001,0.01655867530597552
formal,383,3.113821138211382,24,0.1951219512195122,0.02466512107161257,0.017278617710583154
historicalDependence,44,0.35772357723577236,16,0.13008130081300814,0.002833590932509016,0.011519078473722102
instantiation,72,0.5853658536585366,18,0.14634146341463414,0.00463678516228748,0.012958963282937365
manifestation,40,0.3252032520325203,13,0.10569105691056911,0.002575991756826378,0.009359251259899209
material,623,5.065040650406504,54,0.43902439024390244,0.04012107161257084,0.038876889848812095
mediation,1972,16.03252032520325,78,0.6341463414634146,0.12699639361154044,0.056155507559395246
memberOf,204,1.6585365853658536,32,0.2601626016260163,0.01313755795981453,0.023038156947444204
participation,214,1.7398373983739837,30,0.24390243902439024,0.013781555899021122,0.02159827213822894
participational,17,0.13821138211382114,4,0.032520325203252036,0.0010947964966512107,0.0028797696184305254
subCollectionOf,27,0.21951219512195122,6,0.04878048780487805,0.0017387944358578052,0.004319654427645789
subQuantityOf,14,0.11382113821138211,4,0.032520325203252036,0.0009015971148892323,0.0028797696184305254
termination,20,0.16260162601626016,4,0.032520325203252036,0.001287995878413189,0.0028797696184305254
triggers,16,0.13008130081300814,10,0.08130081300813008,0.0010303967027305513,0.007199424046076314
