Stereotype,Shannon Entropy,Gini Coefficient,Simpson Index
abstract,0.99999999711461,0.9849624060150376,0.5
category,5.525377743035113,0.7046361832921065,0.04466360385786586
collective,3.949834243588044,0.8882280327684884,0.1494764981064825
datatype,4.352860341159301,0.8796992481203008,0.06345679012345679
enumeration,2.8357553877737383,0.9585964912280702,0.16871111111111112
event,5.344188961225182,0.7569592878517364,0.03777362669321372
historicalRole,2.5156284014267953,0.9659442724458205,0.23106497500961168
historicalRoleMixin,2.4613201315548383,0.9640768588137009,0.19135802469135804
kind,5.2755002300034075,0.6861337265209309,0.08326793177269633
mixin,3.191730922556171,0.9335407484227811,0.2183908045977011
mode,4.588344125951229,0.8268602540834846,0.10689060642092746
phase,4.452245663437084,0.8462708016578844,0.10824809508828201
phaseMixin,2.7016094855174675,0.9593984962406015,0.18999999999999997
quality,4.99385405083893,0.8106732997908305,0.046271694273277174
quantity,2.866757602333182,0.9535796011768551,0.2268431001890359
relator,3.4278151848172342,0.8375448730691425,0.3515040549136653
role,3.343300132278626,0.8533854362365673,0.32341985626768066
roleMixin,4.1833989585192874,0.8660155211179074,0.1438622429462061
situation,4.239234658416246,0.8866340608803562,0.06645301159392968
subkind,4.55442836846171,0.7985426749772293,0.14859699505193488
type,4.2535266573554384,0.8867724867724868,0.08406035665294924
bringsAbout,3.7720804021281342,0.9134374397532292,0.0782380013149244
characterization,5.506460245248512,0.7156657466450937,0.04165999038615606
comparative,2.19825457046914,0.9730906212900673,0.26454293628808867
componentOf,4.0812018849627165,0.8811708987771921,0.13269208849938577
creation,4.2042701648525735,0.8934726196021026,0.0686819641318819
derivation,3.8878899935070867,0.9002050580997949,0.13194214876033056
externalDependence,4.50545753790224,0.8663519263274465,0.052701159786070546
formal,3.4350854628840217,0.9347475832438239,0.14604591836734696
historicalDependence,4.104654786421143,0.899113455279991,0.07150813098685675
instantiation,4.205503654662822,0.8910154173312068,0.06254463830221406
manifestation,3.841714207148075,0.916234247590808,0.09025986907359651
material,4.494011171479183,0.8553974221267454,0.08923699688208615
mediation,3.709942782262724,0.8473148473148473,0.2732237441819752
memberOf,2.896039039925973,0.9338051009877635,0.3314109957708573
participation,4.5248896336678825,0.862447026657553,0.06800661157024793
participational,1.7448425245397687,0.9791144527986633,0.3580246913580247
subCollectionOf,2.235335039579618,0.9718741297688666,0.25377229080932784
subQuantityOf,1.2916919913672795,0.9849624060150376,0.5408163265306122
termination,2.243011321738597,0.9720730397422127,0.2630385487528345
triggers,3.4039894291729214,0.9337629788757609,0.10657596371882086
