Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.00025497195308516065,0.013605442176870748,0.013607831110248006,38,Q3
category,0.04117797042325344,0.5782312925170068,0.5796956554038218,6,Q1
collective,0.014660887302396737,0.35374149659863946,0.3540451779538013,13,Q1
datatype,0.013768485466598673,0.20408163265306123,0.20454555477541664,18,Q1
enumeration,0.006629270780214177,0.05442176870748299,0.054824047099135034,31,Q3
event,0.03926568077511474,0.30612244897959184,0.30863043831740905,15,Q1
historicalRole,0.002932177460479347,0.027210884353741496,0.027368410475810186,35,Q3
historicalRoleMixin,0.0011473737888832228,0.02040816326530612,0.020440391250531542,36,Q3
kind,0.12353391126976032,0.8571428571428571,0.8659991367112472,1,Q1
mixin,0.0030596634370219276,0.1292517006802721,0.12928790998809792,23,Q3
mode,0.025497195308516064,0.36054421768707484,0.3614446567265664,10,Q1
phase,0.033783783783783786,0.3469387755102041,0.34857977279135005,14,Q1
phaseMixin,0.0025497195308516064,0.05442176870748299,0.05448146454471264,32,Q3
quality,0.02065272819989801,0.2653061224489796,0.2661087630857199,16,Q1
quantity,0.0021672616012238656,0.061224489795918366,0.06126283680681667,29,Q3
relator,0.06769505354411015,0.7891156462585034,0.7920139666977568,2,Q1
role,0.0952320244773075,0.7346938775510204,0.7408402204234057,3,Q1
roleMixin,0.03327383987761346,0.3741496598639456,0.37562629886165755,9,Q1
situation,0.009051504334523203,0.1292517006802721,0.12956825174193157,22,Q3
subkind,0.11703212646608872,0.7210884353741497,0.7305238190884086,4,Q1
type,0.009816420193778685,0.14285714285714285,0.14319401304079354,20,Q1
bringsAbout,0.0033146353901070884,0.07482993197278912,0.07490330784966441,28,Q3
characterization,0.04321774604793473,0.4489795918367347,0.45105481646840295,8,Q1
comparative,0.0017848036715961244,0.034013605442176874,0.03406040045745539,34,Q3
componentOf,0.03760836308006119,0.35374149659863946,0.35573506348040385,11,Q1
creation,0.004334523202447731,0.09523809523809523,0.09533668169163984,26,Q3
derivation,0.01912289648138705,0.35374149659863946,0.35425800144200426,12,Q1
externalDependence,0.009051504334523203,0.1360544217687075,0.13635518110264547,21,Q3
historicalDependence,0.004462009178990311,0.09523809523809523,0.09534256295324713,25,Q3
instantiation,0.00803161652218256,0.10204081632653061,0.10235641191710539,24,Q3
manifestation,0.004334523202447731,0.08163265306122448,0.08174764912342618,27,Q3
material,0.05061193268740439,0.47619047619047616,0.4788725690043927,7,Q1
mediation,0.11843447220805711,0.7006802721088435,0.7106191440777008,5,Q1
memberOf,0.012493625701172871,0.2585034013605442,0.2588051375033572,17,Q1
participation,0.014788373278939317,0.16326530612244897,0.16393369442397807,19,Q1
participational,0.00025497195308516065,0.013605442176870748,0.013607831110248006,38,Q3
subCollectionOf,0.0026772055073941868,0.047619047619047616,0.04769424625124027,33,Q3
subQuantityOf,0.0,0.0,0.0,40,Q3
termination,0.00038245792962774094,0.013605442176870748,0.013610816687330286,37,Q3
triggers,0.0019122896481387048,0.061224489795918366,0.06125434680468718,30,Q3
