Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.0001783166904422254,0.013888888888888888,0.013890033528036982,42,Q3
category,0.037446504992867335,0.6944444444444444,0.6954533249298144,5,Q1
collective,0.005884450784593438,0.25,0.2500692439326282,19,Q2
datatype,0.011412268188302425,0.2361111111111111,0.23638675228389006,21,Q1
enumeration,0.006776034236804565,0.05555555555555555,0.05596726179709677,36,Q3
event,0.033345221112696145,0.4444444444444444,0.44569358080253463,10,Q1
historicalRole,0.004101283880171184,0.05555555555555555,0.05570673462474866,37,Q3
historicalRoleMixin,0.0016048502139800285,0.041666666666666664,0.04169756174310943,39,Q3
kind,0.08666191155492155,0.8611111111111112,0.865460936491859,2,Q1
mixin,0.0024964336661911554,0.1527777777777778,0.15279817264537474,30,Q3
mode,0.02211126961483595,0.4722222222222222,0.47273960634208956,9,Q1
phase,0.02674750356633381,0.3611111111111111,0.3621003500618748,14,Q1
phaseMixin,0.003566333808844508,0.1111111111111111,0.11116833069351084,33,Q3
quality,0.023359486447931527,0.4444444444444444,0.445057894890813,11,Q1
quantity,0.0010699001426533524,0.06944444444444445,0.06945268569690291,35,Q3
relator,0.03887303851640513,0.7777777777777778,0.7787486017505497,3,Q1
role,0.05438659058487874,0.6805555555555556,0.6827252488614861,7,Q1
roleMixin,0.0315620542082739,0.4166666666666667,0.4178603527220035,12,Q1
situation,0.009985734664764621,0.19444444444444445,0.19470068534061127,24,Q3
subkind,0.08969329529243937,0.7222222222222222,0.7277704483503171,4,Q1
type,0.011768901569186876,0.2222222222222222,0.22253364485741908,22,Q1
none_c,0.02211126961483595,0.1527777777777778,0.15436954889710605,28,Q4
other_c,0.007132667617689016,0.125,0.1252033344098488,32,Q3
bringsAbout,0.004101283880171184,0.1388888888888889,0.13894942960032575,31,Q3
characterization,0.046362339514978604,0.625,0.6267172141606628,8,Q1
comparative,0.0023181169757489303,0.05555555555555555,0.055603897519865234,38,Q3
componentOf,0.02086305278174037,0.3055555555555556,0.3062669823899368,16,Q1
creation,0.006062767475035664,0.19444444444444445,0.19453893986748513,26,Q3
derivation,0.010164051355206847,0.3333333333333333,0.3334882592402053,15,Q2
externalDependence,0.0112339514978602,0.25,0.25025227604610567,18,Q1
historicalDependence,0.005349500713266762,0.18055555555555555,0.18063478568608138,27,Q3
instantiation,0.010877318116975749,0.19444444444444445,0.19474844806756877,23,Q4
manifestation,0.005527817403708987,0.1527777777777778,0.15287774902831608,29,Q3
material,0.040121255349500715,0.4027777777777778,0.40477111236157254,13,Q1
mediation,0.06722539229671898,0.6805555555555556,0.6838677632166753,6,Q1
memberOf,0.006419400855920114,0.19444444444444445,0.19455038083400822,25,Q3
participation,0.018009985734664766,0.3055555555555556,0.30608586559497813,17,Q1
participational,0.0003566333808844508,0.027777777777777776,0.027780067056073963,41,Q3
subCollectionOf,0.0,0.0,0.0,43,Q3
subQuantityOf,0.0,0.0,0.0,43,Q3
termination,0.0005349500713266762,0.027777777777777776,0.027782928388678133,40,Q3
triggers,0.0023181169757489303,0.1111111111111111,0.11113528997874138,34,Q3
none_r,0.18794579172610557,0.8611111111111112,0.8813829850335013,1,Q1
other_r,0.021932952924393723,0.2361111111111111,0.23712762642532212,20,Q1
