Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,1,0.009708737864077669,1,0.009708737864077669,0.00018535681186283596,0.0009363295880149813
category,278,2.6990291262135924,69,0.6699029126213593,0.051529193697868396,0.06460674157303371
collective,49,0.47572815533980584,25,0.24271844660194175,0.009082483781278962,0.023408239700374533
datatype,71,0.6893203883495146,21,0.20388349514563106,0.013160333642261353,0.019662921348314606
enumeration,48,0.46601941747572817,7,0.06796116504854369,0.008897126969416125,0.006554307116104869
event,308,2.9902912621359223,45,0.4368932038834951,0.057089898053753474,0.042134831460674156
historicalRole,23,0.22330097087378642,4,0.038834951456310676,0.004263206672845227,0.003745318352059925
historicalRoleMixin,9,0.08737864077669903,3,0.02912621359223301,0.0016682113067655235,0.0028089887640449437
kind,637,6.184466019417476,83,0.8058252427184466,0.1180722891566265,0.07771535580524344
mixin,18,0.17475728155339806,15,0.14563106796116504,0.003336422613531047,0.014044943820224719
mode,179,1.7378640776699028,45,0.4368932038834951,0.033178869323447636,0.042134831460674156
phase,167,1.6213592233009708,31,0.30097087378640774,0.030954587581093606,0.02902621722846442
phaseMixin,20,0.1941747572815534,8,0.07766990291262135,0.0037071362372567192,0.00749063670411985
quality,144,1.3980582524271845,36,0.34951456310679613,0.026691380908248376,0.033707865168539325
quantity,16,0.1553398058252427,8,0.07766990291262135,0.0029657089898053753,0.00749063670411985
relator,303,2.941747572815534,77,0.7475728155339806,0.056163113994439295,0.07209737827715355
role,379,3.679611650485437,68,0.6601941747572816,0.07025023169601483,0.06367041198501873
roleMixin,225,2.1844660194174756,42,0.4077669902912621,0.04170528266913809,0.03932584269662921
situation,71,0.6893203883495146,19,0.18446601941747573,0.013160333642261353,0.017790262172284643
subkind,651,6.320388349514563,73,0.7087378640776699,0.12066728452270621,0.06835205992509363
type,71,0.6893203883495146,19,0.18446601941747573,0.013160333642261353,0.017790262172284643
bringsAbout,26,0.2524271844660194,11,0.10679611650485436,0.004819277108433735,0.010299625468164793
characterization,306,2.970873786407767,55,0.5339805825242718,0.056719184430027804,0.05149812734082397
comparative,13,0.1262135922330097,4,0.038834951456310676,0.0024096385542168677,0.003745318352059925
componentOf,158,1.5339805825242718,32,0.3106796116504854,0.02928637627432808,0.0299625468164794
creation,34,0.3300970873786408,14,0.13592233009708737,0.006302131603336422,0.013108614232209739
derivation,73,0.7087378640776699,29,0.2815533980582524,0.013531047265987025,0.027153558052434457
externalDependence,71,0.6893203883495146,20,0.1941747572815534,0.013160333642261353,0.018726591760299626
historicalDependence,35,0.33980582524271846,14,0.13592233009708737,0.006487488415199258,0.013108614232209739
instantiation,63,0.6116504854368932,15,0.14563106796116504,0.011677479147358666,0.014044943820224719
manifestation,34,0.3300970873786408,12,0.11650485436893204,0.006302131603336422,0.011235955056179775
material,274,2.6601941747572817,41,0.39805825242718446,0.050787766450417056,0.03838951310861423
mediation,451,4.378640776699029,63,0.6116504854368932,0.08359592215013902,0.05898876404494382
memberOf,46,0.44660194174757284,20,0.1941747572815534,0.008526413345690454,0.018726591760299626
participation,116,1.1262135922330097,24,0.23300970873786409,0.021501390176088972,0.02247191011235955
participational,2,0.019417475728155338,2,0.019417475728155338,0.0003707136237256719,0.0018726591760299626
subCollectionOf,7,0.06796116504854369,2,0.019417475728155338,0.0012974976830398518,0.0018726591760299626
subQuantityOf,0,0.0,0,0.0,0.0,0.0
termination,3,0.02912621359223301,2,0.019417475728155338,0.0005560704355885078,0.0018726591760299626
triggers,15,0.14563106796116504,9,0.08737864077669903,0.0027803521779425394,0.008426966292134831
