Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,0,0.0,0,0.0,0.0,0.0
category,79,2.393939393939394,21,0.6363636363636364,0.03765490943755958,0.06687898089171974
collective,16,0.48484848484848486,7,0.21212121212121213,0.0076263107721639654,0.022292993630573247
datatype,7,0.21212121212121213,4,0.12121212121212122,0.003336510962821735,0.012738853503184714
enumeration,10,0.30303030303030304,3,0.09090909090909091,0.004766444232602479,0.009554140127388535
event,138,4.181818181818182,14,0.42424242424242425,0.0657769304099142,0.044585987261146494
historicalRole,0,0.0,0,0.0,0.0,0.0
historicalRoleMixin,0,0.0,0,0.0,0.0,0.0
kind,168,5.090909090909091,23,0.696969696969697,0.08007626310772165,0.0732484076433121
mixin,6,0.18181818181818182,5,0.15151515151515152,0.002859866539561487,0.01592356687898089
mode,65,1.9696969696969697,12,0.36363636363636365,0.03098188751191611,0.03821656050955414
phase,24,0.7272727272727273,6,0.18181818181818182,0.011439466158245948,0.01910828025477707
phaseMixin,0,0.0,0,0.0,0.0,0.0
quality,13,0.3939393939393939,4,0.12121212121212122,0.006196377502383222,0.012738853503184714
quantity,10,0.30303030303030304,3,0.09090909090909091,0.004766444232602479,0.009554140127388535
relator,86,2.606060606060606,22,0.6666666666666666,0.04099142040038131,0.07006369426751592
role,100,3.0303030303030303,21,0.6363636363636364,0.047664442326024785,0.06687898089171974
roleMixin,57,1.7272727272727273,14,0.42424242424242425,0.02716873212583413,0.044585987261146494
situation,15,0.45454545454545453,5,0.15151515151515152,0.007149666348903718,0.01592356687898089
subkind,150,4.545454545454546,22,0.6666666666666666,0.07149666348903717,0.07006369426751592
type,24,0.7272727272727273,4,0.12121212121212122,0.011439466158245948,0.012738853503184714
none_c,87,2.6363636363636362,6,0.18181818181818182,0.041468064823641564,0.01910828025477707
other_c,55,1.6666666666666667,8,0.24242424242424243,0.026215443279313633,0.025477707006369428
bringsAbout,3,0.09090909090909091,1,0.030303030303030304,0.0014299332697807435,0.0031847133757961785
characterization,46,1.393939393939394,10,0.30303030303030304,0.0219256434699714,0.03184713375796178
comparative,0,0.0,0,0.0,0.0,0.0
componentOf,41,1.2424242424242424,10,0.30303030303030304,0.019542421353670163,0.03184713375796178
creation,0,0.0,0,0.0,0.0,0.0
derivation,21,0.6363636363636364,6,0.18181818181818182,0.010009532888465206,0.01910828025477707
externalDependence,8,0.24242424242424243,2,0.06060606060606061,0.0038131553860819827,0.006369426751592357
historicalDependence,5,0.15151515151515152,1,0.030303030303030304,0.0023832221163012394,0.0031847133757961785
instantiation,2,0.06060606060606061,1,0.030303030303030304,0.0009532888465204957,0.0031847133757961785
manifestation,3,0.09090909090909091,1,0.030303030303030304,0.0014299332697807435,0.0031847133757961785
material,51,1.5454545454545454,13,0.3939393939393939,0.02430886558627264,0.041401273885350316
mediation,86,2.606060606060606,15,0.45454545454545453,0.04099142040038131,0.04777070063694268
memberOf,10,0.30303030303030304,6,0.18181818181818182,0.004766444232602479,0.01910828025477707
participation,15,0.45454545454545453,2,0.06060606060606061,0.007149666348903718,0.006369426751592357
participational,0,0.0,0,0.0,0.0,0.0
subCollectionOf,7,0.21212121212121213,2,0.06060606060606061,0.003336510962821735,0.006369426751592357
subQuantityOf,0,0.0,0,0.0,0.0,0.0
termination,0,0.0,0,0.0,0.0,0.0
triggers,2,0.06060606060606061,1,0.030303030303030304,0.0009532888465204957,0.0031847133757961785
none_r,605,18.333333333333332,28,0.8484848484848485,0.28836987607244996,0.08917197452229299
other_r,83,2.515151515151515,11,0.3333333333333333,0.03956148713060057,0.03503184713375796
