Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('abstract', 'category')",0.016666666666666666,0.03278688524590164
"('abstract', 'collective')",0.0,0.0
"('abstract', 'datatype')",0.0,0.0
"('abstract', 'enumeration')",0.0,0.0
"('abstract', 'event')",0.02631578947368421,0.05128205128205128
"('abstract', 'historicalRole')",0.0,0.0
"('abstract', 'historicalRoleMixin')",0.0,0.0
"('abstract', 'kind')",0.0,0.0
"('abstract', 'mixin')",0.0,0.0
"('abstract', 'mode')",0.023809523809523808,0.046511627906976744
"('abstract', 'phase')",0.0,0.0
"('abstract', 'phaseMixin')",0.0,0.0
"('abstract', 'quality')",0.025,0.04878048780487805
"('abstract', 'quantity')",0.0,0.0
"('abstract', 'relator')",0.0,0.0
"('abstract', 'role')",0.0,0.0
"('abstract', 'roleMixin')",0.0,0.0
"('abstract', 'situation')",0.06666666666666667,0.125
"('abstract', 'subkind')",0.0,0.0
"('abstract', 'type')",0.05263157894736842,0.1
"('abstract', 'bringsAbout')",0.0,0.0
"('abstract', 'characterization')",0.018518518518518517,0.03636363636363636
"('abstract', 'comparative')",0.0,0.0
"('abstract', 'componentOf')",0.0,0.0
"('abstract', 'creation')",0.05263157894736842,0.1
"('abstract', 'derivation')",0.0,0.0
"('abstract', 'externalDependence')",0.0,0.0
"('abstract', 'formal')",0.0,0.0
"('abstract', 'historicalDependence')",0.0,0.0
"('abstract', 'instantiation')",0.058823529411764705,0.1111111111111111
"('abstract', 'manifestation')",0.08333333333333333,0.15384615384615385
"('abstract', 'material')",0.02857142857142857,0.05555555555555555
"('abstract', 'mediation')",0.0,0.0
"('abstract', 'memberOf')",0.0,0.0
"('abstract', 'participation')",0.03571428571428571,0.06896551724137931
"('abstract', 'participational')",0.0,0.0
"('abstract', 'subCollectionOf')",0.0,0.0
"('abstract', 'subQuantityOf')",0.0,0.0
"('abstract', 'termination')",0.0,0.0
"('abstract', 'triggers')",0.0,0.0
"('category', 'collective')",0.2727272727272727,0.42857142857142855
"('category', 'datatype')",0.2857142857142857,0.4444444444444444
"('category', 'enumeration')",0.04838709677419355,0.09230769230769231
"('category', 'event')",0.42028985507246375,0.5918367346938775
"('category', 'historicalRole')",0.0,0.0
"('category', 'historicalRoleMixin')",0.0,0.0
"('category', 'kind')",0.6341463414634146,0.7761194029850746
"('category', 'mixin')",0.1774193548387097,0.3013698630136986
"('category', 'mode')",0.5454545454545454,0.7058823529411765
"('category', 'phase')",0.34782608695652173,0.5161290322580645
"('category', 'phaseMixin')",0.0,0.0
"('category', 'quality')",0.4925373134328358,0.66
"('category', 'quantity')",0.09836065573770492,0.1791044776119403
"('category', 'relator')",0.569620253164557,0.7258064516129032
"('category', 'role')",0.5454545454545454,0.7058823529411765
"('category', 'roleMixin')",0.0,0.0
"('category', 'situation')",0.22950819672131148,0.37333333333333335
"('category', 'subkind')",0.631578947368421,0.7741935483870968
"('category', 'type')",0.27419354838709675,0.43037974683544306
"('category', 'bringsAbout')",0.0,0.0
"('category', 'characterization')",0.6285714285714286,0.7719298245614035
"('category', 'comparative')",0.06557377049180328,0.12307692307692308
"('category', 'componentOf')",0.0,0.0
"('category', 'creation')",0.2153846153846154,0.35443037974683544
"('category', 'derivation')",0.2714285714285714,0.42696629213483145
"('category', 'externalDependence')",0.0,0.0
"('category', 'formal')",0.1076923076923077,0.19444444444444445
"('category', 'historicalDependence')",0.0,0.0
"('category', 'instantiation')",0.24193548387096775,0.38961038961038963
"('category', 'manifestation')",0.16129032258064516,0.2777777777777778
"('category', 'material')",0.35714285714285715,0.5263157894736842
"('category', 'mediation')",0.5,0.6666666666666666
"('category', 'memberOf')",0.0,0.0
"('category', 'participation')",0.3333333333333333,0.5
"('category', 'participational')",0.06666666666666667,0.125
"('category', 'subCollectionOf')",0.0,0.0
"('category', 'subQuantityOf')",0.0,0.0
"('category', 'termination')",0.06666666666666667,0.125
"('category', 'triggers')",0.11290322580645161,0.2028985507246377
"('collective', 'datatype')",0.21621621621621623,0.35555555555555557
"('collective', 'enumeration')",0.07407407407407407,0.13793103448275862
"('collective', 'event')",0.2653061224489796,0.41935483870967744
"('collective', 'historicalRole')",0.0,0.0
"('collective', 'historicalRoleMixin')",0.0,0.0
"('collective', 'kind')",0.30666666666666664,0.46938775510204084
"('collective', 'mixin')",0.12121212121212122,0.21621621621621623
"('collective', 'mode')",0.2692307692307692,0.42424242424242425
"('collective', 'phase')",0.425,0.5964912280701754
"('collective', 'phaseMixin')",0.0,0.0
"('collective', 'quality')",0.20754716981132076,0.34375
"('collective', 'quantity')",0.19230769230769232,0.3225806451612903
"('collective', 'relator')",0.35384615384615387,0.5227272727272727
"('collective', 'role')",0.296875,0.4578313253012048
"('collective', 'roleMixin')",0.0,0.0
"('collective', 'situation')",0.0,0.0
"('collective', 'subkind')",0.3333333333333333,0.5
"('collective', 'type')",0.19444444444444445,0.32558139534883723
"('collective', 'bringsAbout')",0.0,0.0
"('collective', 'characterization')",0.3220338983050847,0.48717948717948717
"('collective', 'comparative')",0.03571428571428571,0.06896551724137931
"('collective', 'componentOf')",0.0,0.0
"('collective', 'creation')",0.19444444444444445,0.32558139534883723
"('collective', 'derivation')",0.23255813953488372,0.37735849056603776
"('collective', 'externalDependence')",0.0,0.0
"('collective', 'formal')",0.2,0.3333333333333333
"('collective', 'historicalDependence')",0.0,0.0
"('collective', 'instantiation')",0.20588235294117646,0.34146341463414637
"('collective', 'manifestation')",0.125,0.2222222222222222
"('collective', 'material')",0.2826086956521739,0.4406779661016949
"('collective', 'mediation')",0.3728813559322034,0.5432098765432098
"('collective', 'memberOf')",0.0,0.0
"('collective', 'participation')",0.23809523809523808,0.38461538461538464
"('collective', 'participational')",0.037037037037037035,0.07142857142857142
"('collective', 'subCollectionOf')",0.0,0.0
"('collective', 'subQuantityOf')",0.0,0.0
"('collective', 'termination')",0.037037037037037035,0.07142857142857142
"('collective', 'triggers')",0.0,0.0
"('datatype', 'enumeration')",0.13043478260869565,0.23076923076923078
"('datatype', 'event')",0.2553191489361702,0.4067796610169492
"('datatype', 'historicalRole')",0.0,0.0
"('datatype', 'historicalRoleMixin')",0.0,0.0
"('datatype', 'kind')",0.25,0.4
"('datatype', 'mixin')",0.0967741935483871,0.17647058823529413
"('datatype', 'mode')",0.21153846153846154,0.3492063492063492
"('datatype', 'phase')",0.2,0.3333333333333333
"('datatype', 'phaseMixin')",0.0,0.0
"('datatype', 'quality')",0.24489795918367346,0.39344262295081966
"('datatype', 'quantity')",0.12,0.21428571428571427
"('datatype', 'relator')",0.21428571428571427,0.35294117647058826
"('datatype', 'role')",0.23076923076923078,0.375
"('datatype', 'roleMixin')",0.0,0.0
"('datatype', 'situation')",0.2,0.3333333333333333
"('datatype', 'subkind')",0.26865671641791045,0.4235294117647059
"('datatype', 'type')",0.17647058823529413,0.3
"('datatype', 'bringsAbout')",0.0,0.0
"('datatype', 'characterization')",0.22950819672131148,0.37333333333333335
"('datatype', 'comparative')",0.13043478260869565,0.23076923076923078
"('datatype', 'componentOf')",0.0,0.0
"('datatype', 'creation')",0.14285714285714285,0.25
"('datatype', 'derivation')",0.16279069767441862,0.28
"('datatype', 'externalDependence')",0.0,0.0
"('datatype', 'formal')",0.06451612903225806,0.12121212121212122
"('datatype', 'historicalDependence')",0.0,0.0
"('datatype', 'instantiation')",0.15151515151515152,0.2631578947368421
"('datatype', 'manifestation')",0.06451612903225806,0.12121212121212122
"('datatype', 'material')",0.19148936170212766,0.32142857142857145
"('datatype', 'mediation')",0.21875,0.358974358974359
"('datatype', 'memberOf')",0.0,0.0
"('datatype', 'participation')",0.2564102564102564,0.40816326530612246
"('datatype', 'participational')",0.08695652173913043,0.16
"('datatype', 'subCollectionOf')",0.0,0.0
"('datatype', 'subQuantityOf')",0.0,0.0
"('datatype', 'termination')",0.13636363636363635,0.24
"('datatype', 'triggers')",0.1111111111111111,0.2
"('enumeration', 'event')",0.04878048780487805,0.09302325581395349
"('enumeration', 'historicalRole')",0.0,0.0
"('enumeration', 'historicalRoleMixin')",0.0,0.0
"('enumeration', 'kind')",0.06756756756756757,0.12658227848101267
"('enumeration', 'mixin')",0.0,0.0
"('enumeration', 'mode')",0.021739130434782608,0.0425531914893617
"('enumeration', 'phase')",0.08571428571428572,0.15789473684210525
"('enumeration', 'phaseMixin')",0.0,0.0
"('enumeration', 'quality')",0.07142857142857142,0.13333333333333333
"('enumeration', 'quantity')",0.09090909090909091,0.16666666666666666
"('enumeration', 'relator')",0.06153846153846154,0.11594202898550725
"('enumeration', 'role')",0.04918032786885246,0.09375
"('enumeration', 'roleMixin')",0.0,0.0
"('enumeration', 'situation')",0.05263157894736842,0.1
"('enumeration', 'subkind')",0.078125,0.14492753623188406
"('enumeration', 'type')",0.09090909090909091,0.16666666666666666
"('enumeration', 'bringsAbout')",0.0,0.0
"('enumeration', 'characterization')",0.03508771929824561,0.06779661016949153
"('enumeration', 'comparative')",0.1111111111111111,0.2
"('enumeration', 'componentOf')",0.0,0.0
"('enumeration', 'creation')",0.043478260869565216,0.08333333333333333
"('enumeration', 'derivation')",0.0625,0.11764705882352941
"('enumeration', 'externalDependence')",0.0,0.0
"('enumeration', 'formal')",0.0625,0.11764705882352941
"('enumeration', 'historicalDependence')",0.0,0.0
"('enumeration', 'instantiation')",0.1,0.18181818181818182
"('enumeration', 'manifestation')",0.0625,0.11764705882352941
"('enumeration', 'material')",0.08108108108108109,0.15
"('enumeration', 'mediation')",0.05084745762711865,0.0967741935483871
"('enumeration', 'memberOf')",0.0,0.0
"('enumeration', 'participation')",0.03125,0.06060606060606061
"('enumeration', 'participational')",0.0,0.0
"('enumeration', 'subCollectionOf')",0.0,0.0
"('enumeration', 'subQuantityOf')",0.0,0.0
"('enumeration', 'termination')",0.125,0.2222222222222222
"('enumeration', 'triggers')",0.0,0.0
"('event', 'historicalRole')",0.0,0.0
"('event', 'historicalRoleMixin')",0.0,0.0
"('event', 'kind')",0.38271604938271603,0.5535714285714286
"('event', 'mixin')",0.0851063829787234,0.1568627450980392
"('event', 'mode')",0.40350877192982454,0.575
"('event', 'phase')",0.33962264150943394,0.5070422535211268
"('event', 'phaseMixin')",0.0,0.0
"('event', 'quality')",0.3448275862068966,0.5128205128205128
"('event', 'quantity')",0.15384615384615385,0.26666666666666666
"('event', 'relator')",0.4166666666666667,0.5882352941176471
"('event', 'role')",0.36619718309859156,0.5360824742268041
"('event', 'roleMixin')",0.0,0.0
"('event', 'situation')",0.39473684210526316,0.5660377358490566
"('event', 'subkind')",0.3783783783783784,0.5490196078431373
"('event', 'type')",0.32558139534883723,0.49122807017543857
"('event', 'bringsAbout')",0.0,0.0
"('event', 'characterization')",0.4603174603174603,0.6304347826086957
"('event', 'comparative')",0.10256410256410256,0.18604651162790697
"('event', 'componentOf')",0.0,0.0
"('event', 'creation')",0.5,0.6666666666666666
"('event', 'derivation')",0.28846153846153844,0.44776119402985076
"('event', 'externalDependence')",0.0,0.0
"('event', 'formal')",0.16279069767441862,0.28
"('event', 'historicalDependence')",0.0,0.0
"('event', 'instantiation')",0.30952380952380953,0.4727272727272727
"('event', 'manifestation')",0.28205128205128205,0.44
"('event', 'material')",0.30357142857142855,0.4657534246575342
"('event', 'mediation')",0.37681159420289856,0.5473684210526316
"('event', 'memberOf')",0.0,0.0
"('event', 'participation')",0.6923076923076923,0.8181818181818182
"('event', 'participational')",0.10526315789473684,0.19047619047619047
"('event', 'subCollectionOf')",0.0,0.0
"('event', 'subQuantityOf')",0.0,0.0
"('event', 'termination')",0.10526315789473684,0.19047619047619047
"('event', 'triggers')",0.23684210526315788,0.3829787234042553
"('historicalRole', 'historicalRoleMixin')",0.0,0.0
"('historicalRole', 'kind')",0.0,0.0
"('historicalRole', 'mixin')",0.0,0.0
"('historicalRole', 'mode')",0.0,0.0
"('historicalRole', 'phase')",0.0,0.0
"('historicalRole', 'phaseMixin')",0.0,0.0
"('historicalRole', 'quality')",0.0,0.0
"('historicalRole', 'quantity')",0.0,0.0
"('historicalRole', 'relator')",0.0,0.0
"('historicalRole', 'role')",0.0,0.0
"('historicalRole', 'roleMixin')",0.0,0.0
"('historicalRole', 'situation')",0.0,0.0
"('historicalRole', 'subkind')",0.0,0.0
"('historicalRole', 'type')",0.0,0.0
"('historicalRole', 'bringsAbout')",0.0,0.0
"('historicalRole', 'characterization')",0.0,0.0
"('historicalRole', 'comparative')",0.0,0.0
"('historicalRole', 'componentOf')",0.0,0.0
