Stereotype,Shannon Entropy,Gini Coefficient,Simpson Index
abstract,0.0,0.9878048780487805,1.0
category,5.323400182209896,0.6280939476061427,0.03215363511659808
collective,4.032657117369935,0.8414634146341463,0.08116545265348594
datatype,3.929575820424005,0.8539712320200125,0.08086785009861933
enumeration,1.57797719434646,0.9711168164313222,0.3905817174515235
event,4.351667117434424,0.7916158536585366,0.090234375
historicalRole,1.2087030023114833,0.9772004241781548,0.5727788279773156
historicalRoleMixin,1.3921472193364495,0.9715447154471545,0.4074074074074074
kind,5.407102626401265,0.5739485526973721,0.04103341099309364
mixin,3.6249999812449647,0.864329268292683,0.0859375
mode,4.436761627788628,0.7841907771304434,0.07820157681653525
phase,4.599582016501134,0.7712945590994371,0.049677843523997366
phaseMixin,2.7016094855174675,0.9341463414634147,0.19
quality,4.668206114037142,0.7572248411559745,0.05592825365440293
quantity,2.6635327447053894,0.934589800443459,0.17355371900826444
relator,5.314191105349663,0.6269543464665416,0.03550295857988166
role,5.479591643465215,0.5768292682926829,0.027012500000000002
roleMixin,4.050942582275789,0.8393787784031687,0.09657389144568632
situation,3.6346231028089484,0.8776553894571204,0.09625390218522371
subkind,5.117885586650402,0.6814846675437709,0.03928565279523424
type,3.778540211967574,0.8698088332234674,0.08802045288531776
none,2.6573296401619304,0.9383017163504969,0.25377229080932784
other,2.8513118884486763,0.9304878048780488,0.16250000000000003
