Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.00021177467174925878,0.011904761904761904,0.011906645393252658,19,Q3
category,0.05781448538754765,0.7142857142857143,0.7166216549569794,4,Q1
collective,0.013553578991952562,0.2857142857142857,0.2860355791937702,11,Q2
datatype,0.016730199068191443,0.25,0.25055917377111003,12,Q2
enumeration,0.01037695891571368,0.05952380952380952,0.06042156218242927,18,Q3
event,0.07157983905124947,0.4523809523809524,0.458008951261545,9,Q1
historicalRole,0.0,0.0,0.0,21,Q3
historicalRoleMixin,0.0,0.0,0.0,21,Q3
kind,0.18678526048284624,0.8809523809523809,0.9005364129447035,1,Q1
mixin,0.0033883947479881405,0.15476190476190477,0.15479899348671836,16,Q3
mode,0.05273189326556544,0.5,0.5027729632422282,7,Q1
phase,0.04277848369335027,0.39285714285714285,0.39517936859226316,10,Q1
phaseMixin,0.0,0.0,0.0,21,Q3
quality,0.05040237187632359,0.47619047619047616,0.4788504659131822,8,Q1
quantity,0.002329521389241847,0.08333333333333333,0.08336588699430589,17,Q3
relator,0.066285472257518,0.7619047619047619,0.764782733882999,3,Q1
role,0.08852181279119017,0.7023809523809523,0.7079372243408395,5,Q1
roleMixin,0.0,0.0,0.0,21,Q3
situation,0.013130029648454045,0.17857142857142858,0.1790534913946391,15,Q3
subkind,0.20626853028377806,0.7619047619047619,0.7893323588948965,2,Q1
type,0.0169419737399407,0.2261904761904762,0.2268240771908468,13,Q4
none,0.028589580686149935,0.17857142857142858,0.18084556733813162,14,Q4
other,0.07157983905124947,0.5238095238095238,0.5286776811935254,6,Q1
