Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('abstract', 'category')",0.02,0.0392156862745098
"('abstract', 'collective')",0.0,0.0
"('abstract', 'datatype')",0.0,0.0
"('abstract', 'enumeration')",0.0,0.0
"('abstract', 'event')",0.03125,0.06060606060606061
"('abstract', 'historicalRole')",0.0,0.0
"('abstract', 'historicalRoleMixin')",0.3333333333333333,0.5
"('abstract', 'kind')",0.0,0.0
"('abstract', 'mixin')",0.0,0.0
"('abstract', 'mode')",0.029411764705882353,0.05714285714285714
"('abstract', 'phase')",0.0,0.0
"('abstract', 'phaseMixin')",0.125,0.2222222222222222
"('abstract', 'quality')",0.03125,0.06060606060606061
"('abstract', 'quantity')",0.0,0.0
"('abstract', 'relator')",0.0,0.0
"('abstract', 'role')",0.0,0.0
"('abstract', 'roleMixin')",0.03333333333333333,0.06451612903225806
"('abstract', 'situation')",0.07142857142857142,0.13333333333333333
"('abstract', 'subkind')",0.0,0.0
"('abstract', 'type')",0.0625,0.11764705882352941
"('abstract', 'bringsAbout')",0.1,0.18181818181818182
"('abstract', 'characterization')",0.022222222222222223,0.043478260869565216
"('abstract', 'comparative')",0.0,0.0
"('abstract', 'componentOf')",0.045454545454545456,0.08695652173913043
"('abstract', 'creation')",0.07142857142857142,0.13333333333333333
"('abstract', 'derivation')",0.0,0.0
"('abstract', 'externalDependence')",0.0,0.0
"('abstract', 'historicalDependence')",0.07692307692307693,0.14285714285714285
"('abstract', 'instantiation')",0.07142857142857142,0.13333333333333333
"('abstract', 'manifestation')",0.09090909090909091,0.16666666666666666
"('abstract', 'material')",0.034482758620689655,0.06666666666666667
"('abstract', 'mediation')",0.0,0.0
"('abstract', 'memberOf')",0.0,0.0
"('abstract', 'participation')",0.045454545454545456,0.08695652173913043
"('abstract', 'participational')",0.0,0.0
"('abstract', 'subCollectionOf')",0.0,0.0
"('abstract', 'subQuantityOf')",0.0,0.0
"('abstract', 'termination')",0.0,0.0
"('abstract', 'triggers')",0.0,0.0
"('category', 'collective')",0.23636363636363636,0.38235294117647056
"('category', 'datatype')",0.2641509433962264,0.417910447761194
"('category', 'enumeration')",0.058823529411764705,0.1111111111111111
"('category', 'event')",0.3898305084745763,0.5609756097560976
"('category', 'historicalRole')",0.058823529411764705,0.1111111111111111
"('category', 'historicalRoleMixin')",0.06,0.11320754716981132
"('category', 'kind')",0.6,0.75
"('category', 'mixin')",0.17307692307692307,0.29508196721311475
"('category', 'mode')",0.5,0.6666666666666666
"('category', 'phase')",0.288135593220339,0.4473684210526316
"('category', 'phaseMixin')",0.16,0.27586206896551724
"('category', 'quality')",0.4642857142857143,0.6341463414634146
"('category', 'quantity')",0.0784313725490196,0.14545454545454545
"('category', 'relator')",0.5588235294117647,0.7169811320754716
"('category', 'role')",0.5,0.6666666666666666
"('category', 'roleMixin')",0.42857142857142855,0.6
"('category', 'situation')",0.2549019607843137,0.40625
"('category', 'subkind')",0.59375,0.7450980392156863
"('category', 'type')",0.2692307692307692,0.42424242424242425
"('category', 'bringsAbout')",0.2,0.3333333333333333
"('category', 'characterization')",0.6101694915254238,0.7578947368421053
"('category', 'comparative')",0.058823529411764705,0.1111111111111111
"('category', 'componentOf')",0.4117647058823529,0.5833333333333334
"('category', 'creation')",0.16363636363636364,0.28125
"('category', 'derivation')",0.2542372881355932,0.40540540540540543
"('category', 'externalDependence')",0.25925925925925924,0.4117647058823529
"('category', 'historicalDependence')",0.21153846153846154,0.3492063492063492
"('category', 'instantiation')",0.23076923076923078,0.375
"('category', 'manifestation')",0.17307692307692307,0.29508196721311475
"('category', 'material')",0.3389830508474576,0.5063291139240507
"('category', 'mediation')",0.47761194029850745,0.6464646464646465
"('category', 'memberOf')",0.16363636363636364,0.28125
"('category', 'participation')",0.2857142857142857,0.4444444444444444
"('category', 'participational')",0.04,0.07692307692307693
"('category', 'subCollectionOf')",0.0,0.0
"('category', 'subQuantityOf')",0.0,0.0
"('category', 'termination')",0.04,0.07692307692307693
"('category', 'triggers')",0.11538461538461539,0.20689655172413793
"('collective', 'datatype')",0.16666666666666666,0.2857142857142857
"('collective', 'enumeration')",0.1,0.18181818181818182
"('collective', 'event')",0.21951219512195122,0.36
"('collective', 'historicalRole')",0.1,0.18181818181818182
"('collective', 'historicalRoleMixin')",0.05,0.09523809523809523
"('collective', 'kind')",0.2698412698412698,0.425
"('collective', 'mixin')",0.11538461538461539,0.20689655172413793
"('collective', 'mode')",0.20930232558139536,0.34615384615384615
"('collective', 'phase')",0.375,0.5454545454545454
"('collective', 'phaseMixin')",0.13043478260869565,0.23076923076923078
"('collective', 'quality')",0.16279069767441862,0.28
"('collective', 'quantity')",0.15,0.2608695652173913
"('collective', 'relator')",0.2982456140350877,0.4594594594594595
"('collective', 'role')",0.24074074074074073,0.3880597014925373
"('collective', 'roleMixin')",0.17073170731707318,0.2916666666666667
"('collective', 'situation')",0.0,0.0
"('collective', 'subkind')",0.32075471698113206,0.4857142857142857
"('collective', 'type')",0.13333333333333333,0.23529411764705882
"('collective', 'bringsAbout')",0.0,0.0
"('collective', 'characterization')",0.26,0.4126984126984127
"('collective', 'comparative')",0.047619047619047616,0.09090909090909091
"('collective', 'componentOf')",0.2903225806451613,0.45
"('collective', 'creation')",0.14285714285714285,0.25
"('collective', 'derivation')",0.16666666666666666,0.2857142857142857
"('collective', 'externalDependence')",0.125,0.2222222222222222
"('collective', 'historicalDependence')",0.19230769230769232,0.3225806451612903
"('collective', 'instantiation')",0.14285714285714285,0.25
"('collective', 'manifestation')",0.11538461538461539,0.20689655172413793
"('collective', 'material')",0.20512820512820512,0.3404255319148936
"('collective', 'mediation')",0.3137254901960784,0.47761194029850745
"('collective', 'memberOf')",0.6,0.75
"('collective', 'participation')",0.17647058823529413,0.3
"('collective', 'participational')",0.0,0.0
"('collective', 'subCollectionOf')",0.0,0.0
"('collective', 'subQuantityOf')",0.0,0.0
"('collective', 'termination')",0.0,0.0
"('collective', 'triggers')",0.0,0.0
"('datatype', 'enumeration')",0.16666666666666666,0.2857142857142857
"('datatype', 'event')",0.225,0.3673469387755102
"('datatype', 'historicalRole')",0.05,0.09523809523809523
"('datatype', 'historicalRoleMixin')",0.05263157894736842,0.1
"('datatype', 'kind')",0.234375,0.379746835443038
"('datatype', 'mixin')",0.037037037037037035,0.07142857142857142
"('datatype', 'mode')",0.1590909090909091,0.27450980392156865
"('datatype', 'phase')",0.16216216216216217,0.27906976744186046
"('datatype', 'phaseMixin')",0.13636363636363635,0.24
"('datatype', 'quality')",0.2564102564102564,0.40816326530612246
"('datatype', 'quantity')",0.047619047619047616,0.09090909090909091
"('datatype', 'relator')",0.19672131147540983,0.3287671232876712
"('datatype', 'role')",0.2,0.3333333333333333
"('datatype', 'roleMixin')",0.14634146341463414,0.2553191489361702
"('datatype', 'situation')",0.24,0.3870967741935484
"('datatype', 'subkind')",0.23214285714285715,0.37681159420289856
"('datatype', 'type')",0.17857142857142858,0.30303030303030304
"('datatype', 'bringsAbout')",0.17391304347826086,0.2962962962962963
"('datatype', 'characterization')",0.19230769230769232,0.3225806451612903
"('datatype', 'comparative')",0.16666666666666666,0.2857142857142857
"('datatype', 'componentOf')",0.21875,0.358974358974359
"('datatype', 'creation')",0.10714285714285714,0.1935483870967742
"('datatype', 'derivation')",0.1388888888888889,0.24390243902439024
"('datatype', 'externalDependence')",0.12903225806451613,0.22857142857142856
"('datatype', 'historicalDependence')",0.25,0.4
"('datatype', 'instantiation')",0.14814814814814814,0.25806451612903225
"('datatype', 'manifestation')",0.037037037037037035,0.07142857142857142
"('datatype', 'material')",0.1794871794871795,0.30434782608695654
"('datatype', 'mediation')",0.2,0.3333333333333333
"('datatype', 'memberOf')",0.14814814814814814,0.25806451612903225
"('datatype', 'participation')",0.21875,0.358974358974359
"('datatype', 'participational')",0.11764705882352941,0.21052631578947367
"('datatype', 'subCollectionOf')",0.0,0.0
"('datatype', 'subQuantityOf')",0.0,0.0
"('datatype', 'termination')",0.11764705882352941,0.21052631578947367
"('datatype', 'triggers')",0.13636363636363635,0.24
"('enumeration', 'event')",0.058823529411764705,0.1111111111111111
"('enumeration', 'historicalRole')",0.0,0.0
"('enumeration', 'historicalRoleMixin')",0.0,0.0
"('enumeration', 'kind')",0.06451612903225806,0.12121212121212122
"('enumeration', 'mixin')",0.0,0.0
"('enumeration', 'mode')",0.02702702702702703,0.05263157894736842
"('enumeration', 'phase')",0.1111111111111111,0.2
"('enumeration', 'phaseMixin')",0.09090909090909091,0.16666666666666666
"('enumeration', 'quality')",0.09090909090909091,0.16666666666666666
"('enumeration', 'quantity')",0.125,0.2222222222222222
"('enumeration', 'relator')",0.07142857142857142,0.13333333333333333
"('enumeration', 'role')",0.06,0.11320754716981132
"('enumeration', 'roleMixin')",0.0625,0.11764705882352941
"('enumeration', 'situation')",0.058823529411764705,0.1111111111111111
"('enumeration', 'subkind')",0.07692307692307693,0.14285714285714285
"('enumeration', 'type')",0.1111111111111111,0.2
"('enumeration', 'bringsAbout')",0.07692307692307693,0.14285714285714285
"('enumeration', 'characterization')",0.0425531914893617,0.08163265306122448
"('enumeration', 'comparative')",0.14285714285714285,0.25
"('enumeration', 'componentOf')",0.13043478260869565,0.23076923076923078
"('enumeration', 'creation')",0.058823529411764705,0.1111111111111111
"('enumeration', 'derivation')",0.07692307692307693,0.14285714285714285
"('enumeration', 'externalDependence')",0.047619047619047616,0.09090909090909091
"('enumeration', 'historicalDependence')",0.0625,0.11764705882352941
"('enumeration', 'instantiation')",0.125,0.2222222222222222
"('enumeration', 'manifestation')",0.07142857142857142,0.13333333333333333
"('enumeration', 'material')",0.1,0.18181818181818182
"('enumeration', 'mediation')",0.06,0.11320754716981132
"('enumeration', 'memberOf')",0.125,0.2222222222222222
"('enumeration', 'participation')",0.04,0.07692307692307693
"('enumeration', 'participational')",0.0,0.0
"('enumeration', 'subCollectionOf')",0.0,0.0
"('enumeration', 'subQuantityOf')",0.0,0.0
"('enumeration', 'termination')",0.2,0.3333333333333333
"('enumeration', 'triggers')",0.0,0.0
"('event', 'historicalRole')",0.125,0.2222222222222222
"('event', 'historicalRoleMixin')",0.09375,0.17142857142857143
"('event', 'kind')",0.36231884057971014,0.5319148936170213
"('event', 'mixin')",0.075,0.13953488372093023
"('event', 'mode')",0.375,0.5454545454545454
"('event', 'phase')",0.2608695652173913,0.41379310344827586
"('event', 'phaseMixin')",0.08108108108108109,0.15
"('event', 'quality')",0.3333333333333333,0.5
"('event', 'quantity')",0.12121212121212122,0.21621621621621623
"('event', 'relator')",0.375,0.5454545454545454
"('event', 'role')",0.32786885245901637,0.49382716049382713
"('event', 'roleMixin')",0.37777777777777777,0.5483870967741935
"('event', 'situation')",0.4375,0.6086956521739131
"('event', 'subkind')",0.3548387096774194,0.5238095238095238
"('event', 'type')",0.3333333333333333,0.5
"('event', 'bringsAbout')",0.3125,0.47619047619047616
"('event', 'characterization')",0.42592592592592593,0.5974025974025974
"('event', 'comparative')",0.09090909090909091,0.16666666666666666
"('event', 'componentOf')",0.2,0.3333333333333333
"('event', 'creation')",0.4375,0.6086956521739131
"('event', 'derivation')",0.2727272727272727,0.42857142857142855
"('event', 'externalDependence')",0.35135135135135137,0.52
"('event', 'historicalDependence')",0.3235294117647059,0.4888888888888889
"('event', 'instantiation')",0.3142857142857143,0.4782608695652174
"('event', 'manifestation')",0.30303030303030304,0.46511627906976744
"('event', 'material')",0.2708333333333333,0.4262295081967213
"('event', 'mediation')",0.32786885245901637,0.49382716049382713
"('event', 'memberOf')",0.21052631578947367,0.34782608695652173
"('event', 'participation')",0.6363636363636364,0.7777777777777778
"('event', 'participational')",0.0625,0.11764705882352941
"('event', 'subCollectionOf')",0.0,0.0
"('event', 'subQuantityOf')",0.0,0.0
"('event', 'termination')",0.0625,0.11764705882352941
"('event', 'triggers')",0.25,0.4
"('historicalRole', 'historicalRoleMixin')",0.16666666666666666,0.2857142857142857
"('historicalRole', 'kind')",0.06451612903225806,0.12121212121212122
"('historicalRole', 'mixin')",0.0,0.0
"('historicalRole', 'mode')",0.0,0.0
"('historicalRole', 'phase')",0.034482758620689655,0.06666666666666667
"('historicalRole', 'phaseMixin')",0.0,0.0
"('historicalRole', 'quality')",0.02857142857142857,0.05555555555555555
"('historicalRole', 'quantity')",0.5,0.6666666666666666
"('historicalRole', 'relator')",0.07142857142857142,0.13333333333333333
"('historicalRole', 'role')",0.08163265306122448,0.1509433962264151
"('historicalRole', 'roleMixin')",0.0967741935483871,0.17647058823529413
"('historicalRole', 'situation')",0.125,0.2222222222222222
"('historicalRole', 'subkind')",0.05660377358490566,0.10714285714285714
"('historicalRole', 'type')",0.05263157894736842,0.1
"('historicalRole', 'bringsAbout')",0.0,0.0
"('historicalRole', 'characterization')",0.020833333333333332,0.04081632653061224
"('historicalRole', 'comparative')",0.14285714285714285,0.25
"('historicalRole', 'componentOf')",0.04,0.07692307692307693
"('historicalRole', 'creation')",0.2,0.3333333333333333
"('historicalRole', 'derivation')",0.12,0.21428571428571427
"('historicalRole', 'externalDependence')",0.047619047619047616,0.09090909090909091
"('historicalRole', 'historicalDependence')",0.13333333333333333,0.23529411764705882
"('historicalRole', 'instantiation')",0.058823529411764705,0.1111111111111111
"('historicalRole', 'manifestation')",0.07142857142857142,0.13333333333333333
"('historicalRole', 'material')",0.06451612903225806,0.12121212121212122
"('historicalRole', 'mediation')",0.08163265306122448,0.1509433962264151
"('historicalRole', 'memberOf')",0.125,0.2222222222222222
"('historicalRole', 'participation')",0.13043478260869565,0.23076923076923078
"('historicalRole', 'participational')",0.0,0.0
"('historicalRole', 'subCollectionOf')",0.0,0.0
"('historicalRole', 'subQuantityOf')",0.0,0.0
"('historicalRole', 'termination')",0.0,0.0
"('historicalRole', 'triggers')",0.0,0.0
"('historicalRoleMixin', 'kind')",0.015625,0.03076923076923077
"('historicalRoleMixin', 'mixin')",0.0,0.0
"('historicalRoleMixin', 'mode')",0.027777777777777776,0.05405405405405406
"('historicalRoleMixin', 'phase')",0.0,0.0
"('historicalRoleMixin', 'phaseMixin')",0.2222222222222222,0.36363636363636365
"('historicalRoleMixin', 'quality')",0.029411764705882353,0.05714285714285714
"('historicalRoleMixin', 'quantity')",0.14285714285714285,0.25
"('historicalRoleMixin', 'relator')",0.017241379310344827,0.03389830508474576
"('historicalRoleMixin', 'role')",0.0196078431372549,0.038461538461538464
