Stereotype,Stereotype2,Absolute Value,Sign,Classification
characterization,bringsAbout,0.3104589282518022,positive,weak
componentOf,bringsAbout,0.04253087024758164,positive,very_weak
creation,bringsAbout,0.13878170751586494,positive,very_weak
derivation,bringsAbout,0.035154775958490994,negative,very_weak
externalDependence,bringsAbout,0.23441134026470462,positive,weak
historicalDependence,bringsAbout,0.4428441913142256,positive,moderate
instantiation,bringsAbout,0.3225556597351331,positive,weak
manifestation,bringsAbout,0.389068556003862,positive,weak
material,bringsAbout,0.13311124905804045,positive,very_weak
mediation,bringsAbout,0.12335766898641157,negative,very_weak
memberOf,bringsAbout,0.0926699228808513,negative,very_weak
participation,bringsAbout,0.5537470910971715,positive,moderate
bringsAbout,characterization,0.3104589282518022,positive,weak
componentOf,characterization,0.199803762637581,positive,very_weak
creation,characterization,0.11231937469739046,positive,very_weak
derivation,characterization,0.04222728719537783,negative,very_weak
externalDependence,characterization,0.4330111013843517,positive,moderate
historicalDependence,characterization,0.27239561463139733,positive,weak
instantiation,characterization,0.33543070484044935,positive,weak
manifestation,characterization,0.38674448179535076,positive,weak
material,characterization,0.09744206495265004,positive,very_weak
mediation,characterization,0.2810160585474451,positive,weak
memberOf,characterization,0.05937328133920721,positive,very_weak
participation,characterization,0.32093339522397385,positive,weak
bringsAbout,componentOf,0.04253087024758164,positive,very_weak
characterization,componentOf,0.199803762637581,positive,very_weak
creation,componentOf,0.04073936421941798,positive,very_weak
derivation,componentOf,0.03734280348354329,negative,very_weak
externalDependence,componentOf,0.014525016425042543,positive,very_weak
historicalDependence,componentOf,0.07050905663650321,positive,very_weak
instantiation,componentOf,0.1823810344120016,positive,very_weak
manifestation,componentOf,0.1704363229385634,positive,very_weak
material,componentOf,0.22985323648332345,positive,weak
mediation,componentOf,0.18513851277724028,positive,very_weak
memberOf,componentOf,0.26589363416969347,positive,weak
participation,componentOf,0.02825790074235291,negative,very_weak
bringsAbout,creation,0.13878170751586494,positive,very_weak
characterization,creation,0.11231937469739046,positive,very_weak
componentOf,creation,0.04073936421941798,positive,very_weak
derivation,creation,0.05193697929023229,positive,very_weak
externalDependence,creation,0.2198878569263956,positive,weak
historicalDependence,creation,0.33384646885367925,positive,weak
instantiation,creation,0.3865489315969507,positive,weak
manifestation,creation,0.39838438122322295,positive,weak
material,creation,0.015337046311502626,negative,very_weak
mediation,creation,0.13110091355787887,positive,very_weak
memberOf,creation,0.16005376165778185,positive,very_weak
participation,creation,0.6309788126247893,positive,strong
bringsAbout,derivation,0.035154775958490994,negative,very_weak
characterization,derivation,0.04222728719537783,negative,very_weak
componentOf,derivation,0.03734280348354329,negative,very_weak
creation,derivation,0.05193697929023229,positive,very_weak
externalDependence,derivation,0.09882590492543158,negative,very_weak
historicalDependence,derivation,0.12417411632621135,negative,very_weak
