Stereotype,Shannon Entropy,Gini Coefficient,Simpson Index
bringsAbout,0.0,0.9736842105263158,1.0
characterization,2.467822941509323,0.8639354066985646,0.34833419421487605
comparative,0.0,0.9736842105263158,1.0
componentOf,2.1930133932619484,0.8940949935815148,0.35644705532421184
creation,0.0,0.0,0.0
derivation,2.014990008538499,0.9139761167624945,0.36374549819927976
externalDependence,1.3709505901265835,0.9421052631578948,0.44000000000000006
historicalDependence,0.0,0.9736842105263158,1.0
instantiation,0.0,0.9736842105263158,1.0
manifestation,0.0,0.9736842105263158,1.0
material,2.2898675761452165,0.8819163292847504,0.33450443786982254
mediation,1.435011906962432,0.9249745078045337,0.6195959497247031
memberOf,1.0605583458101335,0.9383346425765907,0.7386945867676545
participation,0.8366407390557772,0.9596491228070175,0.6088888888888888
participational,0.0,0.0,0.0
subCollectionOf,1.5288018087545379,0.9404432132963989,0.4182825484764543
subQuantityOf,0.9182958311690995,0.956140350877193,0.5555555555555556
termination,0.0,0.0,0.0
triggers,0.0,0.9736842105263158,1.0
