Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,3,0.07894736842105263,1,0.02631578947368421,0.0012057877813504824,0.00909090909090909
characterization,176,4.631578947368421,15,0.39473684210526316,0.0707395498392283,0.13636363636363635
comparative,15,0.39473684210526316,1,0.02631578947368421,0.006028938906752411,0.00909090909090909
componentOf,328,8.631578947368421,16,0.42105263157894735,0.13183279742765272,0.14545454545454545
creation,0,0.0,0,0.0,0.0,0.0
derivation,119,3.1315789473684212,10,0.2631578947368421,0.04782958199356913,0.09090909090909091
externalDependence,10,0.2631578947368421,3,0.07894736842105263,0.0040192926045016075,0.02727272727272727
historicalDependence,5,0.13157894736842105,1,0.02631578947368421,0.0020096463022508037,0.00909090909090909
instantiation,2,0.05263157894736842,1,0.02631578947368421,0.0008038585209003215,0.00909090909090909
manifestation,3,0.07894736842105263,1,0.02631578947368421,0.0012057877813504824,0.00909090909090909
material,312,8.210526315789474,19,0.5,0.12540192926045016,0.17272727272727273
mediation,1342,35.31578947368421,21,0.5526315789473685,0.5393890675241158,0.19090909090909092
memberOf,134,3.526315789473684,12,0.3157894736842105,0.053858520900321546,0.10909090909090909
participation,15,0.39473684210526316,2,0.05263157894736842,0.006028938906752411,0.01818181818181818
participational,0,0.0,0,0.0,0.0,0.0
subCollectionOf,19,0.5,4,0.10526315789473684,0.007636655948553055,0.03636363636363636
subQuantityOf,3,0.07894736842105263,2,0.05263157894736842,0.0012057877813504824,0.01818181818181818
termination,0,0.0,0,0.0,0.0,0.0
triggers,2,0.05263157894736842,1,0.02631578947368421,0.0008038585209003215,0.00909090909090909
