Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('abstract', 'category')",0.01694915254237288,0.03333333333333333
"('abstract', 'collective')",0.0,0.0
"('abstract', 'datatype')",0.0,0.0
"('abstract', 'enumeration')",0.0,0.0
"('abstract', 'event')",0.02702702702702703,0.05263157894736842
"('abstract', 'historicalRole')",0.0,0.0
"('abstract', 'historicalRoleMixin')",0.3333333333333333,0.5
"('abstract', 'kind')",0.0,0.0
"('abstract', 'mixin')",0.0,0.0
"('abstract', 'mode')",0.024390243902439025,0.047619047619047616
"('abstract', 'phase')",0.0,0.0
"('abstract', 'phaseMixin')",0.125,0.2222222222222222
"('abstract', 'quality')",0.025,0.04878048780487805
"('abstract', 'quantity')",0.0,0.0
"('abstract', 'relator')",0.0,0.0
"('abstract', 'role')",0.0,0.0
"('abstract', 'roleMixin')",0.02857142857142857,0.05555555555555555
"('abstract', 'situation')",0.06666666666666667,0.125
"('abstract', 'subkind')",0.0,0.0
"('abstract', 'type')",0.05555555555555555,0.10526315789473684
"('abstract', 'none_c')",0.06666666666666667,0.125
"('abstract', 'other_c')",0.0,0.0
"('abstract', 'bringsAbout')",0.09090909090909091,0.16666666666666666
"('abstract', 'characterization')",0.018867924528301886,0.037037037037037035
"('abstract', 'comparative')",0.0,0.0
"('abstract', 'componentOf')",0.034482758620689655,0.06666666666666667
"('abstract', 'creation')",0.05555555555555555,0.10526315789473684
"('abstract', 'derivation')",0.0,0.0
"('abstract', 'externalDependence')",0.0,0.0
"('abstract', 'historicalDependence')",0.06666666666666667,0.125
"('abstract', 'instantiation')",0.0625,0.11764705882352941
"('abstract', 'manifestation')",0.09090909090909091,0.16666666666666666
"('abstract', 'material')",0.02857142857142857,0.05555555555555555
"('abstract', 'mediation')",0.0,0.0
"('abstract', 'memberOf')",0.0,0.0
"('abstract', 'participation')",0.037037037037037035,0.07142857142857142
"('abstract', 'participational')",0.0,0.0
"('abstract', 'subCollectionOf')",0.0,0.0
"('abstract', 'subQuantityOf')",0.0,0.0
"('abstract', 'termination')",0.0,0.0
"('abstract', 'triggers')",0.0,0.0
"('abstract', 'none_r')",0.0136986301369863,0.02702702702702703
"('abstract', 'other_r')",0.0,0.0
"('category', 'collective')",0.26153846153846155,0.4146341463414634
"('category', 'datatype')",0.27419354838709675,0.43037974683544306
"('category', 'enumeration')",0.04918032786885246,0.09375
"('category', 'event')",0.4117647058823529,0.5833333333333334
"('category', 'historicalRole')",0.05,0.09523809523809523
"('category', 'historicalRoleMixin')",0.05084745762711865,0.0967741935483871
"('category', 'kind')",0.6296296296296297,0.7727272727272727
"('category', 'mixin')",0.18032786885245902,0.3055555555555556
"('category', 'mode')",0.5384615384615384,0.7
"('category', 'phase')",0.3382352941176471,0.5054945054945055
"('category', 'phaseMixin')",0.13559322033898305,0.23880597014925373
"('category', 'quality')",0.5,0.6666666666666666
"('category', 'quantity')",0.1,0.18181818181818182
"('category', 'relator')",0.5641025641025641,0.7213114754098361
"('category', 'role')",0.5394736842105263,0.7008547008547008
"('category', 'roleMixin')",0.4461538461538462,0.6170212765957447
"('category', 'situation')",0.23333333333333334,0.3783783783783784
"('category', 'subkind')",0.6351351351351351,0.7768595041322314
"('category', 'type')",0.26229508196721313,0.4155844155844156
"('category', 'none_c')",0.1935483870967742,0.32432432432432434
"('category', 'other_c')",0.11475409836065574,0.20588235294117646
"('category', 'bringsAbout')",0.1864406779661017,0.3142857142857143
"('category', 'characterization')",0.6231884057971014,0.7678571428571429
"('category', 'comparative')",0.06666666666666667,0.125
"('category', 'componentOf')",0.4426229508196721,0.6136363636363636
"('category', 'creation')",0.203125,0.33766233766233766
"('category', 'derivation')",0.2753623188405797,0.4318181818181818
"('category', 'externalDependence')",0.23809523809523808,0.38461538461538464
"('category', 'historicalDependence')",0.21311475409836064,0.35135135135135137
