Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,26,0.2524271844660194,11,0.10679611650485436,0.015055008685581933,0.02981029810298103
characterization,306,2.970873786407767,55,0.5339805825242718,0.17718587145338738,0.14905149051490515
comparative,13,0.1262135922330097,4,0.038834951456310676,0.007527504342790967,0.01084010840108401
componentOf,158,1.5339805825242718,32,0.3106796116504854,0.09148812970469021,0.08672086720867209
creation,34,0.3300970873786408,14,0.13592233009708737,0.019687319050376375,0.037940379403794036
derivation,73,0.7087378640776699,29,0.2815533980582524,0.04226983207874928,0.07859078590785908
externalDependence,71,0.6893203883495146,20,0.1941747572815534,0.04111175448755067,0.05420054200542006
historicalDependence,35,0.33980582524271846,14,0.13592233009708737,0.02026635784597568,0.037940379403794036
instantiation,63,0.6116504854368932,15,0.14563106796116504,0.03647944412275622,0.04065040650406504
manifestation,34,0.3300970873786408,12,0.11650485436893204,0.019687319050376375,0.032520325203252036
material,274,2.6601941747572817,41,0.39805825242718446,0.15865662999420962,0.1111111111111111
mediation,451,4.378640776699029,63,0.6116504854368932,0.2611464968152866,0.17073170731707318
memberOf,46,0.44660194174757284,20,0.1941747572815534,0.026635784597568036,0.05420054200542006
participation,116,1.1262135922330097,24,0.23300970873786409,0.0671685002895194,0.06504065040650407
participational,2,0.019417475728155338,2,0.019417475728155338,0.0011580775911986102,0.005420054200542005
subCollectionOf,7,0.06796116504854369,2,0.019417475728155338,0.004053271569195136,0.005420054200542005
subQuantityOf,0,0.0,0,0.0,0.0,0.0
termination,3,0.02912621359223301,2,0.019417475728155338,0.0017371163867979154,0.005420054200542005
triggers,15,0.14563106796116504,9,0.08737864077669903,0.008685581933989578,0.024390243902439025
