Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.00033500837520938025,0.013888888888888888,0.013892928603406901,23,Q3
category,0.07035175879396985,0.6944444444444444,0.6979988942578333,4,Q1
collective,0.011055276381909548,0.25,0.25024431888832244,11,Q2
datatype,0.021440536013400336,0.2361111111111111,0.2370825876665458,12,Q2
enumeration,0.012730318257956449,0.05555555555555555,0.056995445046383125,20,Q3
event,0.06264656616415411,0.4444444444444444,0.4488378955142832,7,Q1
historicalRole,0.007705192629815745,0.05555555555555555,0.05608734034119452,21,Q3
historicalRoleMixin,0.003015075376884422,0.041666666666666664,0.04177561239095611,22,Q3
kind,0.1628140703517588,0.8611111111111112,0.8763679405269912,1,Q1
mixin,0.004690117252931323,0.1527777777777778,0.15284975166012635,16,Q3
mode,0.04154103852596315,0.4722222222222222,0.47404586807851135,6,Q1
phase,0.05025125628140704,0.3611111111111111,0.3645907614377535,10,Q1
phaseMixin,0.006700167504187605,0.1111111111111111,0.11131294289942141,18,Q3
quality,0.04388609715242881,0.4444444444444444,0.446605926652125,8,Q1
quantity,0.0020100502512562816,0.06944444444444445,0.06947352852857056,19,Q3
relator,0.07303182579564489,0.7777777777777778,0.7811990266148465,2,Q1
role,0.10217755443886097,0.6805555555555556,0.688183200048241,5,Q1
roleMixin,0.0592964824120603,0.4166666666666667,0.42086480482163735,9,Q1
situation,0.018760469011725293,0.19444444444444445,0.19534737564873644,14,Q3
subkind,0.16850921273031827,0.7222222222222222,0.7416200462815151,3,Q1
type,0.022110552763819097,0.2222222222222222,0.22331948547519168,13,Q4
none,0.04154103852596315,0.1527777777777778,0.15832468937134095,15,Q4
other,0.01340033500837521,0.125,0.12571622400603943,17,Q3
