Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('bringsAbout', 'characterization')",0.0,0.0
"('bringsAbout', 'comparative')",0.0,0.0
"('bringsAbout', 'componentOf')",0.0,0.0
"('bringsAbout', 'creation')",0.0,0.0
"('bringsAbout', 'derivation')",0.0,0.0
"('bringsAbout', 'externalDependence')",0.0,0.0
"('bringsAbout', 'historicalDependence')",0.0,0.0
"('bringsAbout', 'instantiation')",0.0,0.0
"('bringsAbout', 'manifestation')",0.0,0.0
"('bringsAbout', 'material')",0.0,0.0
"('bringsAbout', 'mediation')",0.0,0.0
"('bringsAbout', 'memberOf')",0.0,0.0
"('bringsAbout', 'participation')",0.0,0.0
"('bringsAbout', 'participational')",0.0,0.0
"('bringsAbout', 'subCollectionOf')",0.0,0.0
"('bringsAbout', 'subQuantityOf')",0.0,0.0
"('bringsAbout', 'termination')",0.0,0.0
"('bringsAbout', 'triggers')",0.0,0.0
"('characterization', 'comparative')",0.09090909090909091,0.16666666666666666
"('characterization', 'componentOf')",0.24,0.3870967741935484
"('characterization', 'creation')",0.0,0.0
"('characterization', 'derivation')",0.13793103448275862,0.24242424242424243
"('characterization', 'externalDependence')",0.0,0.0
"('characterization', 'historicalDependence')",0.0,0.0
"('characterization', 'instantiation')",0.0,0.0
"('characterization', 'manifestation')",0.0,0.0
"('characterization', 'material')",0.1111111111111111,0.2
"('characterization', 'mediation')",0.21951219512195122,0.36
"('characterization', 'memberOf')",0.3181818181818182,0.4827586206896552
"('characterization', 'participation')",0.0,0.0
"('characterization', 'participational')",0.0,0.0
"('characterization', 'subCollectionOf')",0.06666666666666667,0.125
"('characterization', 'subQuantityOf')",0.0,0.0
"('characterization', 'termination')",0.0,0.0
"('characterization', 'triggers')",0.0,0.0
"('comparative', 'componentOf')",0.05,0.09523809523809523
"('comparative', 'creation')",0.0,0.0
"('comparative', 'derivation')",0.0,0.0
"('comparative', 'externalDependence')",0.0,0.0
"('comparative', 'historicalDependence')",0.0,0.0
"('comparative', 'instantiation')",0.0,0.0
"('comparative', 'manifestation')",0.0,0.0
"('comparative', 'material')",0.0,0.0
"('comparative', 'mediation')",0.02564102564102564,0.05
"('comparative', 'memberOf')",0.05555555555555555,0.10526315789473684
"('comparative', 'participation')",0.0,0.0
"('comparative', 'participational')",0.0,0.0
"('comparative', 'subCollectionOf')",0.0,0.0
"('comparative', 'subQuantityOf')",0.0,0.0
"('comparative', 'termination')",0.0,0.0
"('comparative', 'triggers')",0.0,0.0
"('componentOf', 'creation')",0.0,0.0
"('componentOf', 'derivation')",0.2,0.3333333333333333
"('componentOf', 'externalDependence')",0.0,0.0
"('componentOf', 'historicalDependence')",0.0,0.0
"('componentOf', 'instantiation')",0.0,0.0
"('componentOf', 'manifestation')",0.0,0.0
"('componentOf', 'material')",0.2894736842105263,0.4489795918367347
"('componentOf', 'mediation')",0.40476190476190477,0.576271186440678
"('componentOf', 'memberOf')",0.3103448275862069,0.47368421052631576
"('componentOf', 'participation')",0.0,0.0
"('componentOf', 'participational')",0.0,0.0
"('componentOf', 'subCollectionOf')",0.08695652173913043,0.16
"('componentOf', 'subQuantityOf')",0.0,0.0
"('componentOf', 'termination')",0.0,0.0
"('componentOf', 'triggers')",0.0,0.0
"('creation', 'derivation')",0.0,0.0
"('creation', 'externalDependence')",0.0,0.0
"('creation', 'historicalDependence')",0.0,0.0
"('creation', 'instantiation')",0.0,0.0
"('creation', 'manifestation')",0.0,0.0
"('creation', 'material')",0.0,0.0
"('creation', 'mediation')",0.0,0.0
"('creation', 'memberOf')",0.0,0.0
"('creation', 'participation')",0.0,0.0
"('creation', 'participational')",0.0,0.0
"('creation', 'subCollectionOf')",0.0,0.0
"('creation', 'subQuantityOf')",0.0,0.0
"('creation', 'termination')",0.0,0.0
"('creation', 'triggers')",0.0,0.0
"('derivation', 'externalDependence')",0.0,0.0
"('derivation', 'historicalDependence')",0.0,0.0
"('derivation', 'instantiation')",0.0,0.0
"('derivation', 'manifestation')",0.0,0.0
"('derivation', 'material')",0.7586206896551724,0.8627450980392157
"('derivation', 'mediation')",0.5641025641025641,0.7213114754098361
"('derivation', 'memberOf')",0.25,0.4
"('derivation', 'participation')",0.0,0.0
"('derivation', 'participational')",0.0,0.0
"('derivation', 'subCollectionOf')",0.17391304347826086,0.2962962962962963
"('derivation', 'subQuantityOf')",0.0,0.0
"('derivation', 'termination')",0.0,0.0
"('derivation', 'triggers')",0.0,0.0
"('externalDependence', 'historicalDependence')",0.0,0.0
"('externalDependence', 'instantiation')",0.0,0.0
"('externalDependence', 'manifestation')",0.0,0.0
"('externalDependence', 'material')",0.0,0.0
"('externalDependence', 'mediation')",0.0,0.0
"('externalDependence', 'memberOf')",0.0,0.0
"('externalDependence', 'participation')",0.0,0.0
"('externalDependence', 'participational')",0.0,0.0
"('externalDependence', 'subCollectionOf')",0.0,0.0
"('externalDependence', 'subQuantityOf')",0.0,0.0
"('externalDependence', 'termination')",0.0,0.0
"('externalDependence', 'triggers')",0.0,0.0
"('historicalDependence', 'instantiation')",0.0,0.0
"('historicalDependence', 'manifestation')",0.0,0.0
"('historicalDependence', 'material')",0.0,0.0
"('historicalDependence', 'mediation')",0.0,0.0
"('historicalDependence', 'memberOf')",0.0,0.0
"('historicalDependence', 'participation')",0.0,0.0
"('historicalDependence', 'participational')",0.0,0.0
"('historicalDependence', 'subCollectionOf')",0.0,0.0
"('historicalDependence', 'subQuantityOf')",0.0,0.0
"('historicalDependence', 'termination')",0.0,0.0
"('historicalDependence', 'triggers')",0.0,0.0
"('instantiation', 'manifestation')",0.0,0.0
"('instantiation', 'material')",0.0,0.0
"('instantiation', 'mediation')",0.0,0.0
"('instantiation', 'memberOf')",0.0,0.0
"('instantiation', 'participation')",0.0,0.0
"('instantiation', 'participational')",0.0,0.0
"('instantiation', 'subCollectionOf')",0.0,0.0
"('instantiation', 'subQuantityOf')",0.0,0.0
"('instantiation', 'termination')",0.0,0.0
"('instantiation', 'triggers')",0.0,0.0
"('manifestation', 'material')",0.0,0.0
"('manifestation', 'mediation')",0.0,0.0
"('manifestation', 'memberOf')",0.0,0.0
"('manifestation', 'participation')",0.0,0.0
"('manifestation', 'participational')",0.0,0.0
"('manifestation', 'subCollectionOf')",0.0,0.0
"('manifestation', 'subQuantityOf')",0.0,0.0
"('manifestation', 'termination')",0.0,0.0
"('manifestation', 'triggers')",0.0,0.0
"('material', 'mediation')",0.7435897435897436,0.8529411764705882
"('material', 'memberOf')",0.3055555555555556,0.46808510638297873
"('material', 'participation')",0.0,0.0
"('material', 'participational')",0.0,0.0
"('material', 'subCollectionOf')",0.1724137931034483,0.29411764705882354
"('material', 'subQuantityOf')",0.0,0.0
"('material', 'termination')",0.0,0.0
"('material', 'triggers')",0.0,0.0
"('mediation', 'memberOf')",0.35714285714285715,0.5263157894736842
"('mediation', 'participation')",0.0,0.0
"('mediation', 'participational')",0.0,0.0
"('mediation', 'subCollectionOf')",0.1282051282051282,0.22727272727272727
"('mediation', 'subQuantityOf')",0.0,0.0
"('mediation', 'termination')",0.0,0.0
"('mediation', 'triggers')",0.0,0.0
"('memberOf', 'participation')",0.0,0.0
"('memberOf', 'participational')",0.0,0.0
"('memberOf', 'subCollectionOf')",0.09523809523809523,0.17391304347826086
"('memberOf', 'subQuantityOf')",0.0,0.0
"('memberOf', 'termination')",0.0,0.0
"('memberOf', 'triggers')",0.0,0.0
"('participation', 'participational')",0.0,0.0
"('participation', 'subCollectionOf')",0.0,0.0
"('participation', 'subQuantityOf')",0.0,0.0
"('participation', 'termination')",0.0,0.0
"('participation', 'triggers')",0.0,0.0
"('participational', 'subCollectionOf')",0.0,0.0
"('participational', 'subQuantityOf')",0.0,0.0
"('participational', 'termination')",0.0,0.0
"('participational', 'triggers')",0.0,0.0
"('subCollectionOf', 'subQuantityOf')",0.0,0.0
"('subCollectionOf', 'termination')",0.0,0.0
"('subCollectionOf', 'triggers')",0.0,0.0
"('subQuantityOf', 'termination')",0.0,0.0
"('subQuantityOf', 'triggers')",0.0,0.0
"('termination', 'triggers')",0.0,0.0
